accession,Tm,ogt
P11216,56.57439233736753,37.0
P11217,55.56723004567652,37.0
P11274,45.45092135052086,37.0
P11277,46.23913892085959,37.0
P11279,56.61308264450148,37.0
P11387,47.833038936921525,37.0
P11388,48.76917468610053,37.0
P11413,53.51813400781171,37.0
P11441,49.982488465254846,37.0
P11474,49.08064844850499,37.0
P11498,50.021444923852656,37.0
P11532,50.47063495327359,37.0
P11586,53.66744135409664,37.0
P11678,51.9006640455817,37.0
P11712,48.71581768493861,37.0
P11717,56.359522831399794,37.0
P11766,59.17118496530608,37.0
P11801,56.84612970703381,37.0
P11802,46.385010805875964,37.0
P11831,51.42980099900055,37.0
P11908,58.17442920676516,37.0
P11926,53.227839232678654,37.0
P11940,50.75054854829938,37.0
P12004,55.2440217215939,37.0
P12036,50.82248137275947,37.0
P12081,53.797980163241604,37.0
P12107,49.662223009121725,37.0
P12111,55.71540976887727,37.0
P12259,55.25047653954013,37.0
P12268,52.95668949905219,37.0
P12270,49.40905053954256,37.0
P12277,51.30666875911183,37.0
P12429,52.07687917687382,37.0
P12694,51.15335346138849,37.0
P12814,56.91049235907751,37.0
P12829,57.22926761741754,37.0
P12955,55.55280253049379,37.0
P12956,47.22895280963445,37.0
P12980,54.418242253092195,37.0
P13010,46.12349310684999,37.0
P13051,49.140550238439,37.0
P13056,49.153755765169755,37.0
P13196,49.55483427092103,37.0
P13224,53.493568682749334,37.0
P13284,54.77002296144114,37.0
P13489,52.07898475649836,37.0
P13498,54.287448809257334,37.0
P13533,65.25800281834647,37.0
P13639,57.40180126276492,37.0
P13667,49.152538344806246,37.0
P13674,47.10983035094013,37.0
P13688,50.57867358176165,37.0
P13693,51.6146746009531,37.0
P13716,65.30102169113964,37.0
P13796,56.942952354864005,37.0
P13797,56.03820623942442,37.0
P13798,61.20170094812485,37.0
P13804,53.919096953482374,37.0
P13807,53.8026044409363,37.0
P13861,51.13927216488342,37.0
P13929,55.100379594843005,37.0
P13984,52.253774986818,37.0
P13995,53.666760258050886,37.0
P14209,53.6495785389291,37.0
P14210,55.9059643421595,37.0
P14314,53.735490587757006,37.0
P14316,50.98245365476183,37.0
P14317,58.87371584623796,37.0
P14324,48.39651254521675,37.0
P14373,46.944156982419734,37.0
P14550,51.975392201553795,37.0
P14618,59.11222900331517,37.0
P14621,54.21789215601943,37.0
P14625,53.144360397555516,37.0
P14635,53.70979683001158,37.0
P14649,54.019148375541775,37.0
P14678,55.473694402727574,37.0
P14735,49.00380348246404,37.0
P14854,54.84601493356553,37.0
P14859,48.16936878437563,37.0
P14866,46.76404557420779,37.0
P14868,51.180258723789194,37.0
P14923,54.83918671359848,37.0
P15056,51.30505222906913,37.0
P15088,51.17735165610929,37.0
P15104,55.21498011041004,37.0
P15121,55.33894532477947,37.0
P15144,55.05987198004282,37.0
P15153,50.39964308162391,37.0
P15170,53.50650917238918,37.0
P15291,54.78294156557419,37.0
P15311,52.25835682713016,37.0
P15336,54.85610087387607,37.0
P15374,51.73863028478772,37.0
P15407,54.47444210053599,37.0
P15428,50.30901188853254,37.0
P15498,45.85167454423227,37.0
P15529,67.90367217859736,37.0
P15559,50.9444730524779,37.0
P15586,62.54952663132761,37.0
P15735,49.81168916590208,37.0
P15822,50.77705182206797,37.0
P15848,58.56891231641708,37.0
P15880,54.67312988122738,37.0
P15923,48.48659004658077,37.0
P15927,52.276454052033216,37.0
P15976,51.636326758908076,37.0
P16083,65.11906451719916,37.0
P16104,49.60174418642157,37.0
P16118,51.32243575820497,37.0
P16152,53.92134507831421,37.0
P16157,44.91544491207094,37.0
P16219,57.56578137043599,37.0
P16220,56.371070217871036,37.0
P16233,45.216873623651644,37.0
P16278,55.79322559361922,37.0
P16298,51.49994790262582,37.0
P16333,47.16209330820848,37.0
P16383,49.45676563861677,37.0
P16401,52.97522847276188,37.0
P16402,52.68998141217946,37.0
P16403,53.134497756302565,37.0
P16422,58.92414410776272,37.0
P16435,55.200947385443285,37.0
P16499,56.29054674105288,37.0
P16591,46.02600200710776,37.0
P16615,52.25425126975735,37.0
P16885,46.232679992454855,37.0
P16930,65.4717520270091,37.0
P16949,61.4625072418705,37.0
P16989,53.31892459070981,37.0
P17017,51.74075749240404,37.0
P17021,45.434199061400676,37.0
P17028,50.99357933852774,37.0
P17029,45.12370384293618,37.0
P17050,59.3143570100272,37.0
P17066,53.207892560897,37.0
P17174,66.71576477828056,37.0
P17252,50.115686770181064,37.0
P17275,54.425875717331884,37.0
P17405,54.41317717393748,37.0
P17480,46.95404801171149,37.0
P17482,46.844588332223154,37.0
P17483,47.82428228660876,37.0
P17535,57.09165701825071,37.0
P17542,48.56266054868194,37.0
P17544,52.71981739206027,37.0
P17612,51.535790602047605,37.0
P17655,54.41711304186842,37.0
P17661,58.05114672042613,37.0
P17676,52.11629159561839,37.0
P17706,48.28848662534352,37.0
P17707,52.44319801972457,37.0
P17812,52.746681905855226,37.0
P17844,49.0048509567682,37.0
P17858,60.745543686240026,37.0
P17900,65.76609637043545,37.0
P17931,52.9198963320408,37.0
P17980,53.96659162538141,37.0
P17987,54.37342442014373,37.0
P18031,48.059632985991364,37.0
P18074,48.926162841076405,37.0
P18077,55.778877475550125,37.0
P18085,51.68030139367268,37.0
P18124,55.54595760477459,37.0
P18146,56.26804109120838,37.0
P18206,60.56194940361935,37.0
P18433,51.80160718678265,37.0
P18440,46.26664385470879,37.0
P18583,48.879263081351,37.0
P18615,48.29774551397304,37.0
P18627,51.828710629044785,37.0
P18669,61.31696591981843,37.0
P18754,47.886853650787664,37.0
P18827,48.76918667530146,37.0
P18846,55.185824015484485,37.0
P18847,53.26721790769922,37.0
P18850,48.161413268339764,37.0
P18858,47.58880571426305,37.0
P18887,48.335479595050415,37.0
P19174,48.079755535347715,37.0
P19338,50.80991123790244,37.0
P19367,50.39587103213775,37.0
P19387,48.74523984591127,37.0
P19388,48.45877998231866,37.0
P19419,48.0690224223907,37.0
P19447,47.890900137720145,37.0
P19474,47.36789148126657,37.0
P19525,46.501675204389876,37.0
P19532,51.79924157061999,37.0
P19544,44.69102889783366,37.0
P19623,52.7406571489267,37.0
P19784,50.08146083785698,37.0
P19793,51.66713838399578,37.0
P19838,46.884447216104235,37.0
P20020,52.56950503084797,37.0
P20042,53.161539100354744,37.0
P20073,50.60698167843205,37.0
P20226,45.24952211149778,37.0
P20248,55.046882994666156,37.0
P20333,55.932647569363496,37.0
P20338,55.3822598357539,37.0
P20339,54.87766104474835,37.0
P20340,54.29564933062808,37.0
P20585,49.059332419512984,37.0
P20645,51.522379666168916,37.0
P20671,47.38562396674707,37.0
P20674,55.57511986582311,37.0
P20700,54.338964207562746,37.0
P20794,50.74573666572742,37.0
P20807,52.671932410152344,37.0
P20809,55.571098412473276,37.0
P20839,53.50641080062753,37.0
P20848,49.70877900572636,37.0
P20933,60.743239542079344,37.0
P20936,48.44324570049848,37.0
P20962,57.96578415328117,37.0
P21108,55.823115393974014,37.0
P21127,44.4045546117905,37.0
P21266,48.842968054264375,37.0
P21281,55.14113789085101,37.0
P21283,48.98328314591273,37.0
P21291,62.63982743078233,37.0
P21333,48.750582336046996,37.0
P21359,48.75344422571635,37.0
P21399,53.64790654046659,37.0
P21580,51.75544999866528,37.0
P21675,50.32215519430473,37.0
P21695,55.41584326338105,37.0
P21817,54.58915634007606,37.0
P21953,51.74314417617202,37.0
P21964,50.723921470659235,37.0
P21980,53.02333458903768,37.0
P22033,50.97438000466593,37.0
P22059,51.78019813346872,37.0
P22061,53.46823600772113,37.0
P22087,50.02031165891289,37.0
P22102,50.545007864717974,37.0
P22105,50.59994115340069,37.0
P22234,64.86994856936197,37.0
P22314,48.835317576320364,37.0
P22415,51.86458290946602,37.0
P22570,50.10330631637579,37.0
P22626,50.677339396624205,37.0
P22670,52.68653999698981,37.0
P22676,53.28042102383913,37.0
P22681,54.56164794406802,37.0
P22692,55.51504055288594,37.0
P22694,48.40560950256712,37.0
P22695,50.42290124316018,37.0
P22830,53.154315517181345,37.0
P23025,46.87968740701783,37.0
P23193,51.96108918522785,37.0
P23246,49.47745373075301,37.0
P23258,50.063228486437524,37.0
P23284,50.544144298055755,37.0
P23368,50.83743121718966,37.0
P23381,56.82306607210171,37.0
P23396,54.82424615687247,37.0
P23443,50.327643182247115,37.0
P23458,46.00262330067898,37.0
P23468,50.8717310094465,37.0
P23497,50.26296201270624,37.0
P23511,57.13639669526117,37.0
P23526,63.47179980488435,37.0
P23528,53.42708438052672,37.0
P23588,65.1723870561577,37.0
P23610,51.483575516037405,37.0
P23634,53.07053624186771,37.0
P23677,47.002818076884395,37.0
P23743,47.49670067021046,37.0
P23786,48.138026294293184,37.0
P23919,54.80046773589568,37.0
P23921,53.19758115136289,37.0
P23975,51.291431661861985,37.0
P24386,52.20415422269435,37.0
P24390,52.22925403236887,37.0
P24468,49.47754986554962,37.0
P24522,46.817522319521906,37.0
P24534,49.96987827769049,37.0
P24666,47.847170412601756,37.0
P24752,55.757985212746306,37.0
P24863,52.59926797958634,37.0
P24864,52.804674912809254,37.0
P24928,51.55637026923654,37.0
P24941,53.000001910198165,37.0
P25054,52.8357394262312,37.0
P25098,51.01974889740676,37.0
P25205,52.6357288317903,37.0
P25208,53.86504316613659,37.0
P25325,49.53190632738977,37.0
P25398,55.43725067770037,37.0
P25440,47.358176907342205,37.0
P25490,48.6415589775479,37.0
P25685,46.36376058088791,37.0
P25686,50.47389541836127,37.0
P25774,56.17019567773936,37.0
P25791,52.75830229122592,37.0
P25815,53.77535795681622,37.0
P25963,49.633838567296245,37.0
P26038,51.62785460828319,37.0
P26196,51.06380487554296,37.0
P26232,51.97454669289613,37.0
P26358,52.303587845632826,37.0
P26368,49.864286957003515,37.0
P26373,55.628329900624095,37.0
P26374,53.71637287573958,37.0
P26447,52.77356586424032,37.0
P26583,55.22328614919174,37.0
P26599,49.30107860690204,37.0
P26639,50.231759812098474,37.0
P26640,50.78345944183217,37.0
P26641,50.00827253205854,37.0
P26842,49.18467607329412,37.0
P26885,53.47460918447288,37.0
P27144,54.23704741348375,37.0
P27348,52.33533039677873,37.0
P27352,52.49518473686587,37.0
P27361,50.49915734467203,37.0
P27448,48.22961346624463,37.0
P27540,48.73709227272852,37.0
P27635,54.83487986979172,37.0
P27694,47.83914751195772,37.0
P27695,49.509373183345616,37.0
P27701,52.47824815648454,37.0
P27707,55.32729056631052,37.0
P27708,49.09837275504991,37.0
P27797,48.466422372361954,37.0
P27815,52.697613462812114,37.0
P27816,55.230401907877976,37.0
P27824,47.374580232339966,37.0
P27986,50.23473857973245,37.0
P28062,54.86624198727816,37.0
P28065,55.06666075472654,37.0
P28066,57.8551870809096,37.0
P28161,51.66507503252818,37.0
P28221,49.23275828500005,37.0
P28223,50.23652395528096,37.0
P28289,45.946698105231576,37.0
P28290,47.59358345138272,37.0
P28328,44.79880826588024,37.0
P28329,54.03874545561895,37.0
P28331,51.96052581360225,37.0
P28340,47.10606931288828,37.0
P28356,45.42010666517804,37.0
P28370,48.35895723955024,37.0
P28482,53.99576881512125,37.0
P28676,49.94587880786374,37.0
P28702,45.2424787402655,37.0
P28715,50.40478785483785,37.0
P28749,46.97588090984516,37.0
P28838,55.287875565376005,37.0
P28908,55.76954178743309,37.0
P29083,48.35585293699832,37.0
P29084,47.830721257845006,37.0
P29144,55.69653410812312,37.0
P29218,67.83641048828497,37.0
P29350,46.35187171821183,37.0
P29353,53.48201221193425,37.0
P29372,51.377471120122706,37.0
P29374,54.57999882778164,37.0
P29401,62.261510427223214,37.0
P29475,53.89208483665137,37.0
P29590,49.16026675974301,37.0
P29692,50.489014397999924,37.0
P29762,55.75312412538345,37.0
P29992,51.60240020164687,37.0
P30038,52.113006012525325,37.0
P30039,56.270085628334414,37.0
P30040,53.7127242821792,37.0
P30041,55.26555284563146,37.0
P30043,50.510786330641835,37.0
P30044,59.70472965205221,37.0
P30046,61.0214707034749,37.0
P30050,55.777028745473224,37.0
P30084,53.238585764065725,37.0
P30085,51.544185903175475,37.0
P30086,58.56915431350328,37.0
P30101,48.03908679664201,37.0
P30153,53.501129283176226,37.0
P30154,46.8493093066912,37.0
P30203,55.815229149598636,37.0
P30260,52.69431806779205,37.0
P30279,50.860818638086094,37.0
P30281,50.61633215344114,37.0
P30291,48.404716769724715,37.0
P30305,49.42463206089262,37.0
P30307,45.51736766626324,37.0
P30405,52.72107291001443,37.0
P30414,60.680747372961655,37.0
P30419,51.35785578142189,37.0
P30460,50.07012526268946,37.0
P30519,49.36818878669159,37.0
P30520,58.019716249199554,37.0
P30533,61.60742414746984,37.0
P30566,59.82597165440058,37.0
P30613,55.85316569130378,37.0
P30622,55.850070074998236,37.0
P30626,53.42903333713913,37.0
P30711,59.0872937716005,37.0
P30740,52.92718259375591,37.0
P30837,53.320532828684854,37.0
P30876,48.98145672077105,37.0
P31146,48.68249702887721,37.0
P31150,53.36033831631819,37.0
P31153,59.17585892137705,37.0
P31321,50.54923453378729,37.0
P31323,49.06675212847299,37.0
P31327,51.26920604862733,37.0
P31350,60.43685852550337,37.0
P31483,51.737686880277224,37.0
P31645,44.45288529670482,37.0
P31689,47.22551481982761,37.0
P31749,48.13361785389223,37.0
P31751,49.11034592611881,37.0
P31930,51.446358699277866,37.0
P31939,55.66451751144352,37.0
P31942,46.56819163540922,37.0
P31943,46.66323967502735,37.0
P31944,52.85237026460914,37.0
P31946,53.41571935369555,37.0
P31947,53.5712620463761,37.0
P31948,52.38921282510425,37.0
P31949,57.13191271257137,37.0
P31995,55.61883512981696,37.0
P32019,48.52443790006783,37.0
P32119,55.239153111087774,37.0
P32121,50.223654193709535,37.0
P32189,61.84213217151012,37.0
P32321,61.154651997693925,37.0
P32455,50.57485225019953,37.0
P32456,48.195975712660065,37.0
P32519,46.55336125759503,37.0
P32745,50.25541435550998,37.0
P32780,47.634028594194994,37.0
P32929,65.44408162527618,37.0
P32969,55.57335280007179,37.0
P33121,48.99509749054965,37.0
P33176,51.119399079973256,37.0
P33240,55.16431458668892,37.0
P33260,57.08120001875179,37.0
P33316,52.874515185534065,37.0
P33527,53.74309647288669,37.0
P33552,49.198237059724846,37.0
P33981,44.86069373495321,37.0
P33991,51.58857270999201,37.0
P33992,52.65511800660177,37.0
P33993,51.50296979068551,37.0
P34059,59.902357970924605,37.0
P34913,56.13909960239379,37.0
P34931,54.510462632825465,37.0
P34932,51.15904069069204,37.0
P34947,45.31981953315638,37.0
P34949,50.41737984290849,37.0
P35212,49.05547290662495,37.0
P35219,49.960708978020044,37.0
P35221,52.38821239974605,37.0
P35222,51.438436614884886,37.0
P35236,45.45493812246588,37.0
P35237,56.703691438231516,37.0
P35240,51.29731705132802,37.0
P35241,57.67145359488614,37.0
P35244,52.33351299524561,37.0
P35249,50.46943104010954,37.0
P35250,50.331488221507556,37.0
P35251,48.29553296912106,37.0
P35268,55.47021698260738,37.0
P35269,52.90979244062892,37.0
P35270,52.27118427113154,37.0
P35442,50.283157339371655,37.0
P35453,46.16631415738994,37.0
P35475,55.82204847826635,37.0
P35520,55.77764952514242,37.0
P35568,52.37987144853884,37.0
P35573,50.26174784851615,37.0
P35579,52.40787549207754,37.0
P35580,50.191749017058186,37.0
P35606,51.31090001417357,37.0
P35611,54.641179847733184,37.0
P35612,55.14308388842316,37.0
P35637,56.03913659980742,37.0
P35658,47.16319879084148,37.0
P35659,49.30250748702721,37.0
P35670,50.8908573194932,37.0
P35712,50.610047401688064,37.0
P35716,52.58994239245057,37.0
P35749,51.979978850744224,37.0
P35789,45.47041147404243,37.0
P35790,54.63875707076353,37.0
P35813,50.715049929280745,37.0
P35914,55.372874613274185,37.0
P35998,54.40179528346621,37.0
P36404,52.397730708579445,37.0
P36405,54.31097641539024,37.0
P36507,51.22373523534611,37.0
P36543,52.4279895166174,37.0
P36551,58.68994888017182,37.0
P36575,54.91068721039205,37.0
P36578,55.654878135488225,37.0
P36639,50.97602746606475,37.0
P36776,55.874946363610604,37.0
P36873,53.963724891143755,37.0
P36897,55.24031699098127,37.0
P36915,50.56924912605653,37.0
P36954,62.420833938974994,37.0
P36955,57.117565402011415,37.0
P36956,54.817591062430544,37.0
P36959,66.12407372705844,37.0
P36969,55.91357055205307,37.0
P37108,52.493385182542596,37.0
P37173,55.36974288769539,37.0
P37198,48.65538537601939,37.0
P37235,51.30550108816941,37.0
P37268,51.456813354636076,37.0
P37275,53.67495314702661,37.0
P37802,51.033616031395255,37.0
P37837,51.50163756355163,37.0
P38117,54.258186541804406,37.0
P38159,51.55696497277922,37.0
P38405,55.573639497178554,37.0
P38432,47.334202455967045,37.0
P38435,55.34448292199482,37.0
P38570,54.379209670736536,37.0
P38606,54.24504226633374,37.0
P38646,57.355399350133595,37.0
P38919,53.22321092342216,37.0
P38935,47.45248359431161,37.0
P39019,54.60494304588092,37.0
P39023,55.611979314887144,37.0
P39059,54.993400119947346,37.0
P39060,53.3851092892634,37.0
P39656,54.66668596087129,37.0
P39687,56.549206178533154,37.0
P39748,46.880277980259244,37.0
P39880,49.997549048488935,37.0
P40121,49.589487975136905,37.0
P40222,51.82063761449525,37.0
P40227,56.43821894977137,37.0
P40261,52.20494212999259,37.0
P40306,50.715524289310174,37.0
P40337,45.57190352786002,37.0
P40424,47.24880441703637,37.0
P40425,47.63428901971632,37.0
P40429,55.54603607832756,37.0
P40616,50.89024614197201,37.0
P40692,44.4272449284321,37.0
P40763,47.2540291545848,37.0
P40818,47.16587340408624,37.0
P40855,58.36228202794798,37.0
P40925,59.81674565648851,37.0
P40937,50.26865924876902,37.0
P40938,49.97910956599761,37.0
P40939,49.91512023896537,37.0
P41002,48.53077914733788,37.0
P41091,53.24425700256116,37.0
P41134,49.92381753643546,37.0
P41162,49.65434963039405,37.0
P41214,46.53361237813353,37.0
P41223,51.34972251278485,37.0
P41226,47.35762106375761,37.0
P41227,52.68521888779324,37.0
P41229,48.00563693703068,37.0
P41236,60.19727504404023,37.0
P41240,48.78293100428803,37.0
P41250,62.3017754810094,37.0
P41252,46.387772557312395,37.0
P41273,58.39458675084708,37.0
P41440,54.69300277295412,37.0
P41567,58.508117835708966,37.0
P41743,50.450119465076185,37.0
P42025,54.726560804243675,37.0
P42166,47.68088418299603,37.0
P42224,45.45854548581915,37.0
P42226,47.4280540374636,37.0
P42229,47.50798701052595,37.0
P42285,51.73576811409009,37.0
P42330,49.58136104156499,37.0
P42331,46.95566631080302,37.0
P42336,47.49946142603277,37.0
P42338,49.17752343818351,37.0
P42345,48.64371810290929,37.0
P42356,48.34935440247127,37.0
P42566,49.72949613801626,37.0
P42574,62.65071180571153,37.0
P42575,46.35800639186701,37.0
P42677,55.175433464633564,37.0
P42679,47.77903280704072,37.0
P42680,45.20280913850954,37.0
P42684,46.29470502294285,37.0
P42694,49.73374175520996,37.0
P42695,47.96117925177665,37.0
P42696,57.22928536381048,37.0
P42704,46.33573756196912,37.0
P42766,55.42961456499404,37.0
P42768,46.68632935342589,37.0
P42772,47.9234064703092,37.0
P42773,55.167770273604646,37.0
P42785,60.29568378280474,37.0
P42858,49.77692765056058,37.0
P42898,51.74414816354469,37.0
P43034,58.12274847364515,37.0
P43121,58.15586715977842,37.0
P43155,48.857281554195836,37.0
P43243,46.2807200568438,37.0
P43246,47.593284940567045,37.0
P43250,46.75643638431687,37.0
P43356,44.97853460911634,37.0
P43357,44.466816010499336,37.0
P43360,47.18133074846557,37.0
P43362,46.68898126104062,37.0
P43365,42.45310034405049,37.0
P43366,50.08324330415573,37.0
P43378,47.02631314995678,37.0
P43405,46.208402534384675,37.0
P43487,50.773062416204496,37.0
P43490,57.21271826302673,37.0
P43630,50.39483391298724,37.0
P43686,54.20789226824003,37.0
P43897,46.29672840872123,37.0
P45378,58.53220652559269,37.0
P45381,52.26717724474352,37.0
P45877,53.077828741420824,37.0
P45954,52.84619318236344,37.0
P45973,50.89593105276098,37.0
P45974,51.52513287716123,37.0
P45983,47.90732815623569,37.0
P45984,52.83773027213934,37.0
P45985,50.81711993170607,37.0
P46013,53.21913713193842,37.0
P46019,49.815361759988676,37.0
P46020,49.79602826378723,37.0
P46060,48.0988959093891,37.0
P46063,52.37734090754044,37.0
P46100,46.4133807487473,37.0
P46108,51.05855194440454,37.0
P46109,53.101242881588576,37.0
P46199,44.04666743612168,37.0
P46379,49.54046628485813,37.0
P46459,51.974180786099026,37.0
P46531,57.466131204802636,37.0
P46734,48.36694863151754,37.0
P46736,57.64324994570967,37.0
P46776,55.42673816929515,37.0
P46777,54.28937968073716,37.0
P46778,55.28614640714014,37.0
P46781,55.19432968858491,37.0
P46782,56.98252957417397,37.0
P46783,57.34703949934459,37.0
P46821,54.088508075795076,37.0
P46934,49.66582677765204,37.0
P46939,47.66541241662662,37.0
P46940,50.116102183952364,37.0
P46976,54.71133811357862,37.0
P47224,51.488221138355186,37.0
P47712,50.104217347012984,37.0
P47736,46.38310017683379,37.0
P47755,53.186820213841436,37.0
P47756,53.77511077309532,37.0
P47813,54.18797643996242,37.0
P47895,54.19696221840694,37.0
P47897,47.840291258601326,37.0
P47974,46.21325936095104,37.0
P47985,53.35172618092048,37.0
P48051,49.16288717984585,37.0
P48059,55.859651619511624,37.0
P48147,46.97175751430581,37.0
P48163,56.593645578646445,37.0
P48167,46.75955061361048,37.0
P48200,48.811485110718095,37.0
P48382,50.33908177405257,37.0
P48426,50.950391339892946,37.0
P48444,51.15720213581425,37.0
P48449,50.79544882764202,37.0
P48454,52.07484518479599,37.0
P48506,51.69191347588707,37.0
P48507,48.15016230584738,37.0
P48553,50.874854335396776,37.0
P48556,54.11611011025221,37.0
P48634,53.59584020711035,37.0
P48637,61.007536110216,37.0
P48643,54.380368943241024,37.0
P48681,55.791589482534675,37.0
P48723,49.22836340312472,37.0
P48729,48.93186875862571,37.0
P48730,48.58951228002312,37.0
P48735,52.79120387992825,37.0
P48736,45.60992338644013,37.0
P48739,51.8939519768727,37.0
P48995,57.52388840447342,37.0
P49005,48.996337886653706,37.0
P49023,57.71046478967501,37.0
P49116,51.415856703578285,37.0
P49137,50.52748356427002,37.0
P49189,57.03869352259828,37.0
P49207,55.57398745650662,37.0
P49238,54.59638435335298,37.0
P49247,62.23814119751142,37.0
P49257,51.27167820050921,37.0
P49321,51.1566875833032,37.0
P49327,51.12234006626696,37.0
P49336,51.75469607747936,37.0
P49354,52.05141650679123,37.0
P49356,51.215826605177185,37.0
P49366,58.92208794670215,37.0
P49368,55.154404656467506,37.0
P49406,49.538004692293285,37.0
P49407,55.2208164549664,37.0
P49411,50.25507415402443,37.0
P49427,45.93697581255735,37.0
P49441,54.19002302808859,37.0
P49448,57.08723137808225,37.0
P49454,52.48492960862483,37.0
P49458,53.77403285093501,37.0
P49459,52.98569847731284,37.0
P49585,50.83993777914058,37.0
P49588,51.94722998064303,37.0
P49589,53.615973276498124,37.0
P49590,52.40502486146026,37.0
P49591,53.49246232091279,37.0
P49593,50.90332461075853,37.0
P49642,45.66917383105712,37.0
P49643,46.982649032292066,37.0
P49674,49.01076961019175,37.0
P49675,44.56841768580135,37.0
P49711,53.13186741487812,37.0
P49736,51.101228092120635,37.0
P49750,51.52575624555871,37.0
P49754,50.04952423882515,37.0
P49755,53.300582173899045,37.0
P49756,49.089921732893714,37.0
P49757,51.25170067404511,37.0
P49761,48.514832414908795,37.0
P49770,54.032126021936946,37.0
P49773,56.58435146959136,37.0
P49790,56.20908659144228,37.0
P49792,45.57651271678122,37.0
P49796,44.78801586803604,37.0
P49815,47.97297534986737,37.0
P49840,52.50337574584425,37.0
P49841,51.45378423068819,37.0
P49842,48.09122223928018,37.0
P49848,46.60276966660714,37.0
P49902,57.891898087858905,37.0
P49903,62.553783958761805,37.0
P49910,46.94956735922078,37.0
P49914,51.4608343815122,37.0
P49915,50.347864132296195,37.0
P49916,46.19304472574841,37.0
P49918,53.45307275031862,37.0
P49959,51.12168178982032,37.0
P50053,59.21519793605026,37.0
P50135,51.85158624088474,37.0
P50213,53.09918830481783,37.0
P50219,42.217038709708675,37.0
P50225,48.81036783971716,37.0
P50281,53.42697101498805,37.0
P50336,51.732561277001324,37.0
P50395,54.8611874877036,37.0
P50402,53.57495961543885,37.0
P50452,55.83630620765069,37.0
P50453,55.84899553355291,37.0
P50454,52.43928549004521,37.0
P50479,52.683809788344405,37.0
P50502,50.68010725515116,37.0
P50539,54.54399557961874,37.0
P50548,47.26972428656692,37.0
P50552,47.090040247559784,37.0
P50570,50.045677601131175,37.0
P50579,52.61278539985757,37.0
P50583,50.66468298048122,37.0
P50613,54.96910939975484,37.0
P50747,50.33910841076076,37.0
P50748,48.58151236833599,37.0
P50750,49.02479550056603,37.0
P50851,50.59045213477755,37.0
P50897,54.695726030288434,37.0
P50914,55.66990084649777,37.0
P50990,56.29924129751761,37.0
P50991,55.785947990158874,37.0
P50995,49.113846164710694,37.0
P51003,51.37377276527887,37.0
P51114,47.200945468141356,37.0
P51116,49.26120604437864,37.0
P51148,55.44532890774582,37.0
P51149,57.74393195530369,37.0
P51151,54.04014533728926,37.0
P51153,52.91289092338685,37.0
P51157,48.945144696277694,37.0
P51159,53.43596843081485,37.0
P51161,51.44485546652356,37.0
P51178,49.19486428114335,37.0
P51398,48.764059934293606,37.0
P51452,51.119354113906766,37.0
P51530,44.26726164963964,37.0
P51531,46.843751186285395,37.0
P51532,45.587872137552125,37.0
P51553,54.8422562387438,37.0
P51570,52.33269038904527,37.0
P51580,53.79778764687051,37.0
P51606,54.44086025768131,37.0
P51608,54.63066784338197,37.0
P51610,51.300337639871415,37.0
P51617,45.11701602932513,37.0
P51659,54.208564151976624,37.0
P51665,52.34159039071989,37.0
P51668,49.00541970914884,37.0
P51687,56.73009913560867,37.0
P51688,55.49654882556414,37.0
P51692,47.24421343618505,37.0
P51784,43.04501429988994,37.0
P51790,52.38216120534865,37.0
P51800,50.35406609637684,37.0
P51805,53.288149342710255,37.0
P51809,53.30133239690822,37.0
P51812,49.95903878688987,37.0
P51858,53.29668171646138,37.0
P51911,48.871296186667905,37.0
P51946,54.81839680020373,37.0
P51948,53.95458654015691,37.0
P51956,51.24639318759838,37.0
P51957,44.92645962726611,37.0
P51959,51.15758754938656,37.0
P51965,47.49657451584593,37.0
P51991,50.01462321717263,37.0
P52209,54.05979047953227,37.0
P52272,45.495629935004345,37.0
P52292,44.525029404950544,37.0
P52294,46.87479772063192,37.0
P52298,51.69414008334812,37.0
P52306,48.75545811856624,37.0
P52434,49.20673678442109,37.0
P52565,51.82370377720468,37.0
P52566,51.65882755094534,37.0
P52594,52.67158000513852,37.0
P52597,47.683565203639475,37.0
P52630,46.917770840612576,37.0
P52655,60.49008766326373,37.0
P52657,63.42345931546439,37.0
P52701,46.47050226696325,37.0
P52732,46.82963458578509,37.0
P52735,47.48677648423921,37.0
P52738,51.20014593899193,37.0
P52739,45.9865029747735,37.0
P52747,48.51617994845416,37.0
P52756,48.27122009334449,37.0
P52758,66.02124474814984,37.0
P52788,59.76681159953166,37.0
P52789,46.53030162103671,37.0
P52824,47.176519052661575,37.0
P52849,56.63881000899551,37.0
P52888,58.498537491079986,37.0
P52895,49.847443412243685,37.0
P52907,53.682495186296705,37.0
P52945,51.28448854152703,37.0
P52948,49.254178152505084,37.0
P53004,53.46175271472411,37.0
P53041,51.444957649648124,37.0
P53350,49.98764052016172,37.0
P53365,49.54165532698485,37.0
P53367,48.13643978099956,37.0
P53370,57.47202262530353,37.0
P53384,52.240572632041584,37.0
P53396,52.30463852785532,37.0
P53539,55.890933220629584,37.0
P53582,50.17305037480625,37.0
P53597,51.56222386930935,37.0
P53602,53.06297282307793,37.0
P53609,53.7434723554567,37.0
P53611,50.71037870852007,37.0
P53618,51.0148826031112,37.0
P53621,51.02511938706992,37.0
P53634,58.05219229242,37.0
P53671,46.97731214186126,37.0
P53675,51.85847232270607,37.0
