Protein,species,asymptote,mid,m,Tm,r2,ogt
P17029,Homo sapiens K562 cell,0.06792182242352067,45.32631222932808,971.8544716050833,45.64485997036397,0.9349317082733645,37
P17029,Homo sapiens K562 cells,0.0052687270410953,44.56330593006536,618.3111536425962,44.60254771550839,0.993640551459223,37
P17252,Homo sapiens K562 cell,0.06797015478985176,49.2438512144988,1445.1510362618894,49.50071060413073,0.9982651590604583,37
P17252,Homo sapiens K562 cells,7.675799964712799e-22,51.95852302993556,1070.8751444378008,51.95880221040502,0.9848910522086376,37
P17252,Homo sapiens K562 cells,0.0155172970909511,48.85641863715976,2220.3307399900777,48.88754749600744,0.9990216502322772,37
P17480,Homo sapiens K562 cell,0.1652535320354145,48.139501593172724,1125.954797127897,48.980698542556524,0.9486478718600484,37
P17480,Homo sapiens K562 cells,0.0708225779274364,44.73222560013598,1577.1469649060132,44.92739748086645,0.9623610287077412,37
P17482,Homo sapiens K562 cell,0.0966020001948678,47.21345951118949,827.8594016246874,47.80408890054348,0.984103634866792,37
P17482,Homo sapiens K562 cells,0.0375209243902752,45.75060812014137,1228.009470323595,45.88508776390282,0.9961827957312964,37
P17655,Homo sapiens K562 cell,0.13674123268708835,53.34671489073437,1432.3613833543752,53.989542218870895,0.9947316473662535,37
P17655,Homo sapiens K562 cells,0.0018952828075246,54.83771784015179,1667.577367709972,54.844683864865935,0.9991093192860035,37
P17706,Homo sapiens K562 cell,0.07574863414463906,48.324492628639135,1393.38508785513,48.61061722096849,0.9937110827336575,37
P17706,Homo sapiens K562 cells,0.0315270252923386,47.89732643322931,2136.828200170339,47.96635602971856,0.9916091849842448,37
P17812,Homo sapiens K562 cell,0.04309951187054077,50.42222357933446,816.9061770574791,50.70919766295455,0.9920082214159033,37
P17812,Homo sapiens K562 cells,1.285339158339888e-22,54.78149528101347,701.229997555514,54.7841661487559,0.9835651266618618,37
P17858,Homo sapiens K562 cell,0.49315484361201944,51.84428005974757,1670.0827095182044,59.84705618452512,0.9956595306222569,37
P17858,Homo sapiens K562 cells,2.568486151794348e-18,61.64062274084255,921.1258465702728,61.64403118795494,0.9463407464045268,37
P17980,Homo sapiens K562 cell,0.06746466820626099,53.01531198798374,1303.8750864858052,53.338669869276444,0.9951979040554618,37
P17980,Homo sapiens K562 cells,6.6856062492221035e-18,54.59099108630909,1448.8961306274382,54.59451338148638,0.9920704457519336,37
P18031,Homo sapiens K562 cell,0.10757657884874613,48.23788339956521,1134.8170239766037,48.74748936496261,0.9881376424352545,37
P18031,Homo sapiens K562 cells,0.0451255718635687,47.253715876832935,2031.9595930228072,47.37177660702012,0.9942315942473244,37
P18074,Homo sapiens K562 cell,0.049423968231417176,48.44179288344463,866.844586978487,48.730152611180465,0.9992045523493464,37
P18074,Homo sapiens K562 cells,4.13994203059987e-27,49.11921600088124,856.06359038946,49.122173070972345,0.9954263330859692,37
P18085,Homo sapiens K562 cell,0.04400304075698115,51.675535414745866,1379.9252701628502,51.85632283812171,0.9961523179279784,37
P18085,Homo sapiens K562 cells,1.165287269898383e-21,51.49945151858101,1011.4291229962976,51.50427994922365,0.9865656246693127,37
P18615,Homo sapiens K562 cell,0.16050655687688165,48.02495430945805,863.3287821558724,49.08677491238098,0.997584550380828,37
P18615,Homo sapiens K562 cells,0.0723438148238246,47.16944034190342,1062.777525631884,47.5087161155651,0.9971865689018914,37
P18754,Homo sapiens K562 cell,0.05921324649712701,47.789525599378216,1195.46151297812,48.03330663901839,0.9963009088826499,37
P18754,Homo sapiens K562 cells,0.0381239491737189,47.59859489087162,1304.8565705923954,47.74040066255694,0.9984215813530362,37
P18846,Homo sapiens K562 cell,0.33753817278453446,51.19595545536049,728.9541043076962,55.603236061682686,0.9447115165441513,37
P18846,Homo sapiens K562 cells,0.2299280067357212,53.33015300120861,1262.3992286485566,54.76841196928629,0.9676098240858516,37
P18858,Homo sapiens K562 cell,0.051363777697173464,47.6774844111014,1138.912826615196,47.89649244335308,0.9887905033307696,37
P18858,Homo sapiens K562 cells,0.0243434317973846,47.20605431038076,1720.7786337118334,47.28111898517302,0.9979428163146477,37
P18887,Homo sapiens K562 cell,0.10290050815403583,48.100567349489125,1040.4890673757013,48.62830469478984,0.993394270338208,37
P18887,Homo sapiens K562 cells,0.048919348790215,47.93455719429041,2285.864936161144,48.042654495311,0.9975246441579124,37
P19174,Homo sapiens K562 cell,0.06573178346365288,48.42212632884148,1259.5509295111947,48.69243336263986,0.9963039211174577,37
P19174,Homo sapiens K562 cells,0.0441792425883589,47.35324650146589,2033.628270627026,47.46707770805556,0.9959696959952384,37
P19338,Homo sapiens K562 cell,0.09250964348466514,51.13486310540103,1944.3647277195057,51.42697362015194,0.992682555957764,37
P19338,Homo sapiens K562 cells,0.0218299330000914,50.124869080214246,1889.3280227716216,50.19284885565293,0.998132122347754,37
P19367,Homo sapiens K562 cell,0.07062231935010986,50.76221845880794,1325.2395053709063,51.06326939637708,0.9982361412057335,37
P19367,Homo sapiens K562 cells,0.0135507585644147,49.673352400070655,1292.8118417319572,49.72847266789841,0.999399661119724,37
P19387,Homo sapiens K562 cell,0.12841644476358793,48.64723043493771,900.4393104161048,49.45204829770559,0.9967333278912484,37
P19387,Homo sapiens K562 cells,0.0275105256072898,47.84160179610596,664.5525970530765,48.03843139411695,0.9948607732970728,37
P19388,Homo sapiens K562 cell,0.11570625232037733,47.994319678525414,874.8617789540192,48.705906714171626,0.9991193892320337,37
P19388,Homo sapiens K562 cells,0.0526801221855633,47.89460008521325,826.3459839383804,48.2116532504657,0.994380142240485,37
P19623,Homo sapiens K562 cell,0.1077164976221133,52.944922124247434,1471.5171566659435,53.4241035254806,0.9959372890969986,37
P19623,Homo sapiens K562 cells,0.0069322853272628,52.02999865997521,1516.357853385643,52.057210772372805,0.997079079900442,37
P19784,Homo sapiens K562 cell,0.06117270997233928,50.34615682968349,1126.7569558505852,50.64819541426916,0.9971587947300035,37
P19784,Homo sapiens K562 cells,4.884415299505143e-23,49.50975037788096,837.2959849844192,49.51472626144479,0.9873934158327194,37
P19838,Homo sapiens K562 cell,0.07102307937065742,47.459108594165464,963.4156142077749,47.82404435296507,0.9981431833480391,37
P19838,Homo sapiens K562 cells,0.0153815410272256,45.890132024726185,1205.8839563644674,45.94485007924341,0.9991598002780976,37
P20042,Homo sapiens K562 cell,0.09850056872294817,52.822627797213556,1895.1123966631092,53.15783533081812,0.9921317323357115,37
P20042,Homo sapiens K562 cells,0.0535760618562248,52.98629228950845,1869.263373931266,53.16524286989137,0.9924262452945422,37
P20073,Homo sapiens K562 cell,0.06772714091910435,50.162222782474586,1647.5831137557554,50.3975395622367,0.9976685357920166,37
P20073,Homo sapiens K562 cells,0.0328434415248327,50.75219397576596,2620.226675266946,50.81642379462739,0.9992785978914112,37
P20226,Homo sapiens K562 cell,0.07658296316065576,44.970706276694514,793.9734865688546,45.407858240751324,0.9772788246432866,37
P20226,Homo sapiens K562 cells,0.0176675551428806,44.98277917905492,689.9693260995429,45.09118598224424,0.9746158984220268,37
P20248,Homo sapiens K562 cell,0.3318560103317396,52.10500263207633,1241.1185683757012,54.63149434029384,0.9927053239790099,37
P20248,Homo sapiens K562 cells,8.84133681623481e-19,55.45775746195934,482.8611575016034,55.46227164903847,0.9748064944767296,37
P20338,Homo sapiens K562 cell,0.3409649660985803,53.091625218227506,1621.8521192934427,55.18301241957695,0.9936991606194284,37
P20338,Homo sapiens K562 cells,0.0418996207631178,55.3738582736426,1336.2735659173106,55.58150725193085,0.9967470646670542,37
P20340,Homo sapiens K562 cell,0.34133903396608706,52.67767164956531,1653.1619378586013,54.710646231353465,0.9936367762137485,37
P20340,Homo sapiens K562 cells,0.0038821637430213,53.851306875292906,812.0423374230086,53.880652429902696,0.996933955487486,37
P20585,Homo sapiens K562 cell,0.04100361443961074,49.29610237750614,933.2898926829246,49.526825916625434,0.9981305946241793,37
P20585,Homo sapiens K562 cells,0.0105372975530002,48.5421417095612,1118.0647168735588,48.59183892240053,0.996703862384118,37
P20936,Homo sapiens K562 cell,0.10216854559820134,48.76562499120162,1149.5907805622287,49.25350350407623,0.9945481582233549,37
P20936,Homo sapiens K562 cells,0.0257627290832372,47.56936918629389,1996.7390037473467,47.63298789692073,0.9967046746520118,37
P21127,Homo sapiens K562 cell,0.03795943350018872,45.71945791859851,663.4914654658455,45.97015282186911,0.9972272612377617,37
P21127,Homo sapiens K562 cells,0.0300623936270897,42.734940769834814,1108.467597220705,42.8389564017119,0.9980648970589618,37
P21266,Homo sapiens K562 cell,0.05697672338006334,48.7865569822105,900.3437105902897,49.11242138343434,0.9981622598402646,37
P21266,Homo sapiens K562 cells,0.0091590736127676,48.525944953514426,1022.99424675702,48.573514725094405,0.9994486514373994,37
P21281,Homo sapiens K562 cell,0.26956463226302285,52.03018468075964,1571.9396614421457,53.429243475421465,0.9987663905798455,37
P21281,Homo sapiens K562 cells,6.776281887027627e-21,56.85131319745018,838.4148345658404,56.85303230628056,0.9825780574396694,37
P21283,Homo sapiens K562 cell,0.036969205286850694,49.340126744132775,1104.087117441398,49.517153416694455,0.9986405274166603,37
P21283,Homo sapiens K562 cells,0.0120838877308462,48.39146693489672,1109.959663882065,48.449412875131,0.9995622761247732,37
P21333,Homo sapiens K562 cell,0.07093262431422881,48.95136630330496,1369.0972968832389,49.230277365221816,0.9979852047684474,37
P21333,Homo sapiens K562 cells,0.0305218626023675,48.18252924230478,1901.6941180411136,48.270887306872176,0.9983518288005826,37
P21359,Homo sapiens K562 cell,0.07067699046455704,48.73449751544737,1077.002822893489,49.07637154389968,0.9968729984812711,37
P21359,Homo sapiens K562 cells,0.0442707492114216,48.26314833814968,1370.8733021207222,48.43051690753301,0.997517555586796,37
P21399,Homo sapiens K562 cell,0.14018507304598374,53.06553918880682,1850.4482395043822,53.587066797714314,0.9981356585270876,37
P21399,Homo sapiens K562 cells,0.0118498915893326,53.6703581538237,1878.3729842738023,53.70874628321888,0.9989016781872506,37
P21964,Homo sapiens K562 cell,0.10587127025472637,51.155741878656556,1347.8819446659884,51.63218947676192,0.99587028885215,37
P21964,Homo sapiens K562 cells,0.0027326338823456,49.80144968634848,1079.0132517069358,49.81565346455654,0.9977325717206796,37
P21980,Homo sapiens K562 cell,0.08485424522431274,52.70879998563473,1729.9759191862513,53.0098755012273,0.9974570767126401,37
P21980,Homo sapiens K562 cells,0.0008684108197337,53.03213957665941,1493.289012050992,53.03679367684806,0.9990549870068158,37
P22033,Homo sapiens K562 cell,0.04759695785944875,49.96121709980401,1491.3265995351571,50.13550232880827,0.9983726815327173,37
P22033,Homo sapiens K562 cells,0.0316191171725497,51.74536868031309,2514.9305995732,51.8132576805236,0.9271579828671498,37
P22059,Homo sapiens K562 cell,0.07492609579524563,51.18111294979612,1981.2561576170415,51.4106764894884,0.9970788251651876,37
P22059,Homo sapiens K562 cells,0.0168015277931003,52.10144164691121,2323.958400133314,52.14971977744904,0.9989995053916346,37
P22087,Homo sapiens K562 cell,0.15012767350210046,49.99953691685123,904.7268962553485,51.00632947661979,0.9916368575301059,37
P22087,Homo sapiens K562 cells,7.336058057579664e-23,49.03335348703733,816.4978347793018,49.03429384120598,0.9903220642321576,37
P22102,Homo sapiens K562 cell,0.02673222456790454,49.90606755423611,1232.2309832942344,50.018157073932244,0.9993470231947287,37
P22102,Homo sapiens K562 cells,0.0098102084094788,51.03312352961802,1437.1630415276968,51.07185865550371,0.9994788445283004,37
P22314,Homo sapiens K562 cell,0.06104225726688493,49.007689118611495,1510.0946823228853,49.22551486890904,0.9968582811159855,37
P22314,Homo sapiens K562 cells,0.0366122210723685,48.36699135924068,2774.116755573112,48.44512028373169,0.9976151810412024,37
P22570,Homo sapiens K562 cell,0.08619648996304337,49.99889559110638,1289.5772437830426,50.37983675747088,0.9967530471529468,37
P22570,Homo sapiens K562 cells,0.0464115938402059,49.78609560357168,4392.511629925523,49.82677587528071,0.9686815541990782,37
P22626,Homo sapiens K562 cell,0.12405255038495146,49.52106161534979,1490.8910035432514,49.994773042109806,0.9894930956523333,37
P22626,Homo sapiens K562 cells,0.103093181925206,51.12490119220363,2884.745539942532,51.359905751138605,0.9939531514416524,37
P22670,Homo sapiens K562 cell,0.08782287442509608,51.4018221013959,1055.909890948489,51.892475178745784,0.9923797184831722,37
P22670,Homo sapiens K562 cells,0.1010264366130007,53.08230951861084,1663.1927696127857,53.48060481523383,0.991388385151736,37
P22681,Homo sapiens K562 cell,0.1603212401745228,53.661174801510775,1609.479678309299,54.37958186593108,0.9947889388136947,37
P22681,Homo sapiens K562 cells,0.0059109722251263,54.71568165204315,1374.087824254263,54.74371402220496,0.9987652994158254,37
P22695,Homo sapiens K562 cell,0.24847125955893165,49.937391818812834,762.1966528067668,52.305218152077096,0.9865471886426159,37
P22695,Homo sapiens K562 cells,0.0516753292515992,48.30815074992054,1139.7588607579012,48.54058433424327,0.9741417497588534,37
P22830,Homo sapiens K562 cell,0.13852060549310807,53.0425536638733,2021.1099856294595,53.516686496572824,0.9938232097867125,37
P22830,Homo sapiens K562 cells,0.0368273279700493,52.70789349981301,2514.4583533505315,52.791944537789874,0.9345442594484143,37
P23193,Homo sapiens K562 cell,0.20807250096535188,51.58028693158244,1437.4135147970817,52.61572133927626,0.9992352201826751,37
P23193,Homo sapiens K562 cells,0.0471864052630728,51.054610996098496,1061.56154178185,51.30645703117944,0.999246953698012,37
P23246,Homo sapiens K562 cell,0.15108769505902378,49.493167688206896,1557.1731493394482,50.071973809885044,0.9839764029823199,37
P23246,Homo sapiens K562 cells,0.0426467255482369,48.74746051600751,1576.6394956314557,48.882933651620974,0.999277583104189,37
P23258,Homo sapiens K562 cell,0.050321305394870744,49.7267781090594,720.1654203969482,50.09648618982737,0.9936422281861454,37
P23258,Homo sapiens K562 cells,2.1759958325912312e-17,50.02930244935212,534.7925847629192,50.02997078304768,0.9857235733023548,37
P23284,Homo sapiens K562 cell,0.09138332104721211,50.6861561680218,1882.2426646371512,50.96367638377671,0.9991270678876341,37
P23284,Homo sapiens K562 cells,0.0348296006672282,49.93222193574683,958.1855740067429,50.1246122123348,0.9845751008705734,37
P23368,Homo sapiens K562 cell,0.10981793241249764,49.83622444138271,1143.6467194179838,50.3927875962843,0.9906718381558803,37
P23368,Homo sapiens K562 cells,0.0520387631309204,51.01129115518608,1091.3975950839076,51.28207483809502,0.9291234212377476,37
P23381,Homo sapiens K562 cell,0.4346673078660885,52.57139490039496,2268.639296383739,55.22095137419421,0.9930160457401372,37
P23381,Homo sapiens K562 cells,0.0811399487525916,57.71662736396791,851.0555611394742,58.42518077000922,0.9958840532865708,37
P23443,Homo sapiens K562 cell,0.11850861567418672,50.10098940398869,1266.2559749697243,50.65378513049387,0.999455449567441,37
P23443,Homo sapiens K562 cells,0.0092869671051823,49.96853396853894,1423.9265878947874,50.00150123400035,0.9981386040929054,37
P23497,Homo sapiens K562 cell,0.20772259655342937,49.210357728113955,937.1552751994934,50.652861305877074,0.9982891517943885,37
P23497,Homo sapiens K562 cells,0.0695391152379801,49.4237938053404,826.8704908667484,49.873062719535405,0.9889149141310593,37
P23511,Homo sapiens K562 cell,0.3395364152904148,52.50206821313108,965.705638011519,55.96327390509487,0.987467099803934,37
P23511,Homo sapiens K562 cells,6.803091486484227e-13,58.30574753592959,476.2067284203195,58.30951948542746,0.9763476066950127,37
P23528,Homo sapiens K562 cell,0.16072522964739533,52.69311664140356,2070.130963422424,53.23763636970555,0.9920024816122961,37
P23528,Homo sapiens K562 cells,0.029203062898518,53.51017126710192,1702.1044248058397,53.616532391347896,0.9986877261507708,37
P23677,Homo sapiens K562 cell,0.08571047323563973,47.5534642972792,1033.0537011920585,47.96946504726335,0.9956183692534685,37
P23677,Homo sapiens K562 cells,0.0400698472419592,45.90199816480856,1336.8097651882645,46.03617110650545,0.9989959955901656,37
P23786,Homo sapiens K562 cell,0.07895727370322346,48.34922302766398,1332.5046236005467,48.66085622125676,0.9967593508557205,37
P23786,Homo sapiens K562 cells,0.0424474295757137,47.522742252563766,2312.6204251774043,47.61519636732961,0.9698846081967124,37
P23919,Homo sapiens K562 cell,0.18971045466329228,53.58062840899249,1570.176752949555,54.48761873859992,0.994647587018308,37
P23919,Homo sapiens K562 cells,0.0052196750593823,55.086763711206494,1360.9686242758194,55.11331673319144,0.9987533959615468,37
P23921,Homo sapiens K562 cell,0.10530298680551024,52.48019824135186,1518.2311697493365,52.91515132187479,0.9986285302292025,37
P23921,Homo sapiens K562 cells,0.0329778906645844,53.34528735257096,1526.0072527535035,53.48001098085099,0.9993062803750874,37
P24386,Homo sapiens K562 cell,0.09808465975002637,51.84518431402572,1591.7175240555607,52.22783915163809,0.9965694544764743,37
P24386,Homo sapiens K562 cells,0.0126682996403204,52.13043292268676,1579.8643372517329,52.180469293750605,0.9876937293819638,37
P24534,Homo sapiens K562 cell,0.039162911436185846,50.122088359185106,1944.1345355963965,50.23850772970961,0.9962672941629984,37
P24534,Homo sapiens K562 cells,0.019167949672295,49.656352385915696,2174.023499674693,49.70124882567137,0.9979784740383808,37
P24666,Homo sapiens K562 cell,0.053874165371547766,48.622770765320574,1060.8247904277866,48.880370106734375,0.9977082001256192,37
P24666,Homo sapiens K562 cells,0.0107777376649195,46.770800587200725,1144.544683074652,46.81397071846914,0.9989996844399612,37
P24928,Homo sapiens K562 cell,0.21467740707130428,49.863329105397526,1306.9378652428181,50.95693769190973,0.9978028970635514,37
P24928,Homo sapiens K562 cells,0.1371273148274426,51.73188631327555,2109.475731170265,52.15580284656335,0.9644175513455504,37
P25054,Homo sapiens K562 cell,0.3905182240187291,50.27680427607695,1580.3888614524653,52.85519218628024,0.9910262152756871,37
P25054,Homo sapiens K562 cells,0.0867373926607632,52.515063803385445,1779.1484251951715,52.81628666618216,0.9768021493962862,37
P25098,Homo sapiens K562 cell,0.07112320966378392,50.95639060758113,1392.686614141283,51.25355592207334,0.999258573410008,37
P25098,Homo sapiens K562 cells,0.0162034005962076,50.72147819792671,1354.5152920492485,50.78594187274017,0.996742258562692,37
P25205,Homo sapiens K562 cell,0.06917150813801863,51.77246244970682,1382.8628395018418,52.06601686117634,0.9971597131046106,37
P25205,Homo sapiens K562 cells,0.0398699408564943,53.09617243352205,2392.1379099843803,53.20544080240427,0.9955762200792836,37
P25208,Homo sapiens K562 cell,0.12810118141398172,53.20655812792908,1291.7970647174961,53.86781745398351,0.9935724020004588,37
P25208,Homo sapiens K562 cells,0.0115403976636005,53.80098582776706,1129.702712748649,53.86226887828967,0.980539571938837,37
P25490,Homo sapiens K562 cell,0.08346317313667449,48.72847013202289,715.2085312217978,49.35050664636832,0.9927144720740725,37
P25490,Homo sapiens K562 cells,0.0175089192999809,47.83091906371324,811.1698380161512,47.93261130872748,0.998237663738027,37
P25685,Homo sapiens K562 cell,0.05166064078184538,47.75468123619986,976.4283715367163,48.01125458613664,0.9986238753134927,37
P25685,Homo sapiens K562 cells,1.1652906879340777e-21,44.71244264164308,637.196285639539,44.71626657563919,0.9953461324759764,37
P25774,Homo sapiens K562 cell,0.2621822591550665,52.44054662863027,1360.7629730164156,53.987689076145784,0.9928622485320656,37
P25774,Homo sapiens K562 cells,1.701425868222196e-23,58.34848579501719,824.3730160126246,58.35270227933294,0.9934373312585942,37
P25791,Homo sapiens K562 cell,0.11965507619551691,51.73911406836495,1511.622830271371,52.24043509075534,0.9987672518268471,37
P25791,Homo sapiens K562 cells,0.0341154002454624,53.12789096629932,1418.1833847268335,53.276169491696486,0.9892015750657808,37
P25815,Homo sapiens K562 cell,0.2047868367372677,52.29129499329695,1285.3187760318337,53.456082599611555,0.9923437668751828,37
P25815,Homo sapiens K562 cells,0.0318478443157707,53.91743576248232,1100.902693693251,54.09463331402088,0.991152895482542,37
P26038,Homo sapiens K562 cell,0.07641805155894112,51.46461200205788,2943.195768262145,51.62390998654628,0.9985447294834954,37
P26038,Homo sapiens K562 cells,0.0153200454746997,51.61049979797838,3531.033428392393,51.63179923002009,0.9979780129738266,37
P26196,Homo sapiens K562 cell,0.07074174942780347,51.10683838546874,1403.9812571282373,51.402798845339184,0.9988913872590227,37
P26196,Homo sapiens K562 cells,0.0047732165596579,50.70236792676114,1233.295014730176,50.72481090574672,0.9973404735174568,37
P26358,Homo sapiens K562 cell,0.07707316771045103,52.12947999646769,2006.0690368356402,52.371358595982585,0.9988253091757052,37
P26358,Homo sapiens K562 cells,0.0142327818917408,52.178055499420026,1536.8503472561938,52.23581709528307,0.9944450972360264,37
P26368,Homo sapiens K562 cell,0.07235110914020251,50.27993439661428,1572.9212479863752,50.54269515161416,0.9995501777532495,37
P26368,Homo sapiens K562 cells,4.131932595824884e-20,49.18050347879375,1345.8054781245962,49.18587876239287,0.9939719042845868,37
P26374,Homo sapiens K562 cell,0.11284146652431086,53.22165520335247,1906.443396680299,53.61697832855862,0.9870780828646805,37
P26374,Homo sapiens K562 cells,0.0182404716155786,53.75755851283113,1859.5789066338727,53.815767422920544,0.9986103944098538,37
P26599,Homo sapiens K562 cell,0.09056111808377108,48.92610414800919,1378.6350090319843,49.28752370237097,0.9967703923940455,37
P26599,Homo sapiens K562 cells,0.0292841489217509,49.21616472179912,1645.6270560644211,49.3146335114331,0.9996152483451578,37
P26639,Homo sapiens K562 cell,0.04431002104393317,50.73498057583971,1462.659614198258,50.89983382338881,0.9994555290625352,37
P26639,Homo sapiens K562 cells,0.0101857729736136,49.520273411858575,1311.7460389923738,49.56368580080813,0.9989821557881896,37
P26640,Homo sapiens K562 cell,0.054931115350835134,49.732059733606675,1398.5122252561932,49.9394784567027,0.9982689358170695,37
P26640,Homo sapiens K562 cells,0.0309457545682838,49.63506336616688,1835.405509932693,49.72324455901557,0.9987335693399476,37
P26640,Homo sapiens K562 cells,0.0306076798627964,52.61845337724465,2582.31085260192,52.68765530977824,0.9478457423264608,37
P26641,Homo sapiens K562 cell,0.07072726152358531,49.95118344705492,1674.9676564335582,50.18942868562366,0.9985585562407869,37
P26641,Homo sapiens K562 cells,0.0234917159562274,49.79004468674172,2823.1450724450474,49.827116378493415,0.999127338798758,37
P26885,Homo sapiens K562 cell,0.18367919099835814,52.59617458481327,1779.3204795191066,53.33947853977927,0.9949375305247977,37
P26885,Homo sapiens K562 cells,3.418427278951956e-21,53.60572594653887,910.9902304276752,53.6097398291665,0.9891824019610715,37
P27144,Homo sapiens K562 cell,0.11513055553633034,52.6127670968076,1686.5920057266298,53.04950778461626,0.9986320854078807,37
P27144,Homo sapiens K562 cells,0.0542588444727661,55.293252539183634,3005.342417475357,55.42458704235125,0.953366825723803,37
P27348,Homo sapiens K562 cell,0.08687751683629354,51.9409359976078,2766.6167275305997,52.142079787864766,0.9950925969461759,37
P27348,Homo sapiens K562 cells,0.01035968847246,52.49838378613501,2293.13271690838,52.5285810056927,0.986196641226896,37
P27361,Homo sapiens K562 cell,0.20586166862966343,50.31794267760822,1443.4641916879127,51.285964416644966,0.9962696621302138,37
P27361,Homo sapiens K562 cells,0.0273904940541393,49.59765790647578,1251.85764056689,49.71235027269909,0.9968300507722708,37
P27540,Homo sapiens K562 cell,0.10173980544668079,49.38473862005904,886.7083753132638,50.01941129411563,0.9948126629932814,37
P27540,Homo sapiens K562 cells,4.882174103298136e-26,47.44935044765518,752.2817615321705,47.454773251341415,0.9971308887054876,37
P27694,Homo sapiens K562 cell,0.013365562608339552,48.58904608135406,932.192855369674,48.662042728012956,0.9982131055441897,37
P27694,Homo sapiens K562 cells,5.298091823402142e-22,47.015701409093936,944.1707763509016,47.01625229590249,0.993525831821472,37
P27695,Homo sapiens K562 cell,0.034676781548123925,49.45170763628594,1636.92744629527,49.56605572832939,0.9987629267387673,37
P27695,Homo sapiens K562 cells,0.0163646177748848,49.392274397948256,1522.697378204169,49.45269063836185,0.998824648390353,37
P27797,Homo sapiens K562 cell,0.1316468419613027,48.45580506531428,984.3534315646563,49.20512891079463,0.9979327140878237,37
P27797,Homo sapiens K562 cells,0.0911684259652599,47.336657211693,1185.2833654721503,47.72771583392928,0.9960834652835128,37
P27816,Homo sapiens K562 cell,0.4195829910431467,53.31477561515664,2099.1803828069615,55.928442670791,0.9954566645660805,37
P27816,Homo sapiens K562 cells,0.1599266568756042,53.2528085602863,882.5525871534386,54.53236114496496,0.9906528172537862,37
P27986,Homo sapiens K562 cell,0.07631768731455917,50.010890389686246,1360.2882712730222,50.328200212625084,0.9995098820858689,37
P27986,Homo sapiens K562 cells,0.0233363974372951,50.06518435811695,1724.282576994219,50.14127694683981,0.9982676186842744,37
P28065,Homo sapiens K562 cell,0.2909656670874421,52.877442246237045,1457.8703711537514,54.63189096313669,0.9972256460017515,37
P28065,Homo sapiens K562 cells,0.142738202196235,54.78610020344573,1457.7937969153954,55.50143054631639,0.960141428817206,37
P28289,Homo sapiens K562 cell,0.06427845478993081,46.636844951596636,865.2205265703634,46.98566010824811,0.9938614892406828,37
P28289,Homo sapiens K562 cells,0.0521869170093932,44.72540981103085,1222.0389129361863,44.90773610221504,0.9969715095661044,37
P28340,Homo sapiens K562 cell,0.05628458527706673,47.003478399455204,706.2590989368954,47.38767954774688,0.9976475022490608,37
P28340,Homo sapiens K562 cells,0.0362442753624589,46.641448671726,912.3431905160148,46.82445907802968,0.9961747186950242,37
P28482,Homo sapiens K562 cell,0.22770294806509297,52.613076147434015,1506.7679118584979,53.76922799280237,0.9974105687944822,37
P28482,Homo sapiens K562 cells,1.3728937372819177e-19,54.21842337176792,902.6762592390708,54.22230963744014,0.9954202345230164,37
P28715,Homo sapiens K562 cell,0.1384097993236956,50.1978979601443,1319.6234416222355,50.831179615033186,0.9965507565201603,37
P28715,Homo sapiens K562 cells,3.554191255745632e-20,49.97812274774995,745.660824852371,49.97839609464251,0.9684036931437802,37
P28749,Homo sapiens K562 cell,0.0874780023904561,47.16958987979698,748.7017999442064,47.754173470336,0.9973577500834173,37
P28749,Homo sapiens K562 cells,0.0380709140671591,46.003817678744646,896.279383113864,46.19758834935431,0.9908537124935656,37
P28838,Homo sapiens K562 cell,0.13772122800814007,50.88201136016389,892.142013109284,51.83997245248674,0.9961501295268935,37
P28838,Homo sapiens K562 cells,2.668871664419585e-17,58.73314255817888,1032.6974549479455,58.73577867826527,0.9697554918912517,37
P29083,Homo sapiens K562 cell,0.13625932425809228,48.39516434260172,1197.3732372993022,49.02758128470984,0.9967722006160544,37
P29083,Homo sapiens K562 cells,0.0273207527592406,47.60265017722573,1631.3077087466877,47.6841245892868,0.9981419100102944,37
P29084,Homo sapiens K562 cell,0.052189269936790614,47.778971361214296,1222.2043699948551,47.98593591572174,0.996264522492239,37
P29084,Homo sapiens K562 cells,0.0166577624486865,47.63674021086574,2040.173735172074,47.67550659996827,0.997802573279271,37
P29144,Homo sapiens K562 cell,0.09664836203320021,54.49795463432544,2486.3934701742214,54.76178667736942,0.9858890448775576,37
P29144,Homo sapiens K562 cells,8.130167408197743e-29,56.62780042957562,1135.8336669177784,56.631281538876806,0.9681906462764978,37
P29353,Homo sapiens K562 cell,0.1855625224331386,51.98804086248967,1306.7457407684126,52.96723700926806,0.9950052997784068,37
P29353,Homo sapiens K562 cells,0.0034276411704315,53.97856564621512,1101.7095773233837,53.996787414600426,0.99444723216674,37
P29372,Homo sapiens K562 cell,0.07886261836600998,51.17874331435241,1278.7832732827553,51.542332214669266,0.9916156698678857,37
P29372,Homo sapiens K562 cells,0.0542019348678187,50.90603998263845,995.4576210527414,51.21261002557615,0.9948728839686536,37
P29590,Homo sapiens K562 cell,0.0748319845190877,49.40556889765817,814.3841819572216,49.89874210147415,0.995205838716869,37
P29590,Homo sapiens K562 cells,0.0213387414634271,48.29994977831752,883.9982608074492,48.42179141801188,0.9973445547098728,37
P29692,Homo sapiens K562 cell,0.13762793115037675,50.44895248520147,1906.4233612683145,50.88692470661484,0.9921708291804409,37
