Protein,species,asymptote,mid,m,Tm,r2,ogt
Q3TC93_Hs1bp3,Mus musculus liver lysate,0.05533507187499811,45.4889119856239,794.5830083260826,45.80057542800577,0.9988249476790265,37
Q3TC93_Hs1bp3,Mus musculus BMDC lysate,0.07594607283167835,46.10561247533956,720.0245320762589,46.605163524481114,0.9970941265214047,37
Q3TDD9_Ppp1r21,Mus musculus liver lysate,0.05636333324684882,45.662491359015405,545.2358852579541,46.128129909751756,0.9603308415026048,37
Q3TDD9_Ppp1r21,Mus musculus BMDC lysate,0.05779515272152877,46.6746503832537,804.6157504483821,47.01002629026819,0.9975922367589871,37
Q3TDN2_Faf2,Mus musculus liver lysate,0.07053059600670177,41.15965724745604,987.4314120397813,41.43433983021312,0.9890614068456659,37
Q3TDN2_Faf2,Mus musculus BMDC lysate,0.03808225319619588,46.064934583184524,831.0028611596747,46.27497140284967,0.9947972436698271,37
Q3THG9_Aarsd1,Mus musculus liver lysate,0.05153581600007282,46.51499451917506,1139.0058840305248,46.72760394357835,0.9976612066936097,37
Q3THG9_Aarsd1,Mus musculus BMDC lysate,0.058578688581817036,48.31198839139196,1051.4935723882168,48.59773612287895,0.9976203035072619,37
Q3TIU4_Pde12,Mus musculus liver lysate,0.04158156851954986,49.87016441806413,991.6255211075835,50.09203879250408,0.992247659399175,37
Q3TIU4_Pde12,Mus musculus BMDC lysate,6.411380037982654e-18,50.13346651745133,671.6750864924369,50.13626685025599,0.989318472406596,37
Q3TKY6_Cwc27,Mus musculus liver lysate,0.1888036427415822,48.843359280463204,1172.011200655015,49.83693294516954,0.9249751862263349,37
Q3TKY6_Cwc27,Mus musculus BMDC lysate,0.25345789901224597,49.59309769646554,871.1924297455056,51.68869813499812,0.9838671399866931,37
Q3TMV7_Pyroxd1,Mus musculus liver lysate,0.17910987443659762,53.906303800338854,1335.5915629147507,54.89414290780926,0.9147364914570951,37
Q3TMV7_Pyroxd1,Mus musculus BMDC lysate,0.2773290350592805,50.62455530445893,1892.2041046884424,51.76976059171513,0.9383864047789168,37
Q3TRM8_Hk3,Mus musculus liver lysate,0.04272204856335847,51.9523019085316,1685.714297261231,52.100750637347,0.9939075153553883,37
Q3TRM8_Hk3,Mus musculus BMDC lysate,0.03879642531729628,46.38357576510815,1005.3600817176767,46.56411374164529,0.9969982469973504,37
Q3TW96_Uap1l1,Mus musculus liver lysate,0.08738401543883849,53.73474756387279,846.9397155755333,54.405709967762284,0.9478442143056226,37
Q3TW96_Uap1l1,Mus musculus BMDC lysate,0.04245231781093221,51.0996842082149,1207.860919072945,51.29980879000551,0.9972040952700899,37
Q3TX08_Trmt1,Mus musculus liver lysate,0.08694822474855946,56.7362398172596,2132.8678671645275,57.0281054863478,0.965574667268474,37
Q3TX08_Trmt1,Mus musculus BMDC lysate,3.0036995993331817e-22,51.480164273022034,740.2148160779507,51.48506136483641,0.9940372883150668,37
Q3TXS7_Psmd1,Mus musculus liver lysate,0.13107787634420506,44.7619654599189,683.621575350406,45.680706122341306,0.9833747714431081,37
Q3TXS7_Psmd1,Mus musculus BMDC lysate,0.0833197145469874,49.1565022560915,621.4787774912323,49.87861063484545,0.9920881715537504,37
Q3TYX3_Smyd5,Mus musculus liver lysate,2.3354237600226653e-19,52.11653594249627,771.5421896064498,52.119031090683755,0.9820395262663295,37
Q3TYX3_Smyd5,Mus musculus BMDC lysate,1.179155750557819e-19,50.28733741827338,822.6326919912622,50.29215450814131,0.9904413990525376,37
Q3TZM9_Alg11,Mus musculus liver lysate,0.06012734543703919,47.240357788844506,2117.184440277311,47.39173024610876,0.976473586802649,37
Q3TZM9_Alg11,Mus musculus BMDC lysate,1.530497423755244e-22,47.36335852786868,642.6399077382939,47.36865625324475,0.9864202523452801,37
Q3TZZ7_Esyt2,Mus musculus liver lysate,0.03887910556618173,49.909454237306306,2087.183716805548,50.006823073395786,0.9221680750111532,37
Q3TZZ7_Esyt2,Mus musculus BMDC lysate,0.060830715918430034,51.651078986705365,1063.224283546005,51.979049421975624,0.997603738777566,37
Q3U186_Rars2,Mus musculus liver lysate,0.04840861833402538,45.33394639918394,440.8162053404812,45.817482738966994,0.9129406147422745,37
Q3U186_Rars2,Mus musculus BMDC lysate,0.022145752656998984,45.97830492408312,582.7644911901934,46.14680359745598,0.9890195635723186,37
Q3U1V6_Uevld,Mus musculus liver lysate,0.03659774680516523,42.24313781468687,644.350311364528,42.46243042803138,0.9780194576803627,37
Q3U1V6_Uevld,Mus musculus BMDC lysate,0.053092117863408825,46.66492670146596,858.5568470413583,46.95234784666121,0.9992666233622282,37
Q3U2A8_Vars2,Mus musculus liver lysate,0.050042827642995356,48.046659506206026,751.8642596197554,48.37993796272743,0.9952704333825166,37
Q3U2A8_Vars2,Mus musculus BMDC lysate,0.08699128136160074,49.93641487100492,1061.0855498594858,50.39984948168347,0.9939972082657836,37
Q3U2C5_Rnf149,Mus musculus liver lysate,0.11343939945374212,56.005482066156965,1745.8435108433273,56.48501685013426,0.9483307035969881,37
Q3U2C5_Rnf149,Mus musculus BMDC lysate,0.14416796703573861,53.086176720083444,746.999593183975,54.41097418416212,0.9888693469299871,37
Q3U308_Ctu2,Mus musculus liver lysate,2.343825847615321e-19,51.9862353225721,528.7908863407495,51.98645353998069,0.9887018222690779,37
Q3U308_Ctu2,Mus musculus BMDC lysate,0.061561685292710576,48.64669870125551,1218.9646704232405,48.90482017354883,0.9893659841630384,37
Q3U319_Rnf40,Mus musculus liver lysate,0.09660121279541513,45.220844520558536,714.6973875631313,45.84794522216514,0.9780401269176973,37
Q3U319_Rnf40,Mus musculus BMDC lysate,0.06497962335718033,44.65685828553307,780.8324560498327,45.015976752561315,0.999418087814535,37
Q3U5F4_Yrdc,Mus musculus liver lysate,0.18586448801056418,57.94536994764689,4593.021870946172,58.333667210740195,0.9182704702734675,37
Q3U5F4_Yrdc,Mus musculus BMDC lysate,1.572067093914686e-20,52.969120013131324,652.2614995170021,52.969556229521366,0.9935221530560564,37
Q3U5Q7_Cmpk2,Mus musculus liver lysate,0.08360947083895343,55.513605036358406,2980.9978985328935,55.709633037542666,0.9888895070101565,37
Q3U5Q7_Cmpk2,Mus musculus BMDC lysate,0.026981146889227973,50.61625200785296,762.8869289853982,50.8062807308105,0.9960800556431637,37
Q3U7R1_Esyt1,Mus musculus liver lysate,1.3684360408357882e-25,49.038985298175966,544.1516513898283,49.039893591568735,0.9870397300995977,37
Q3U7R1_Esyt1,Mus musculus BMDC lysate,0.03446752589947294,49.57426864705196,1036.108884401092,49.74812734750593,0.9904657491802197,37
Q3UD01_Atxn7l3b,Mus musculus liver lysate,0.26701371256492984,57.11625701316745,9999.999984331675,57.51674064228568,0.9407119911988959,37
Q3UD01_Atxn7l3b,Mus musculus BMDC lysate,6.265832624887294e-18,47.42649286932727,418.40200754179597,47.43174628554057,0.936188660806908,37
Q3UDE2_Ttll12,Mus musculus liver lysate,0.06842605807171778,46.354310273608334,9443.266948189459,46.473064492783244,0.9914250522786391,37
Q3UDE2_Ttll12,Mus musculus BMDC lysate,0.02406816427751577,47.15791308195788,1167.0865458075498,47.25936370471801,0.9822372782168746,37
Q3UDP0_Wdr41,Mus musculus liver lysate,0.234874017981448,57.14834863912356,9999.88788142635,57.49078648972821,0.9781836337261789,37
Q3UDP0_Wdr41,Mus musculus BMDC lysate,0.07074927106860855,49.31755639153155,558.7838135445337,49.99092362456128,0.9741058943019828,37
Q3UDW8_Hgsnat,Mus musculus liver lysate,0.08082878400633543,48.184195876908326,426.44124258435363,49.16779511335632,0.9756013266836727,37
Q3UDW8_Hgsnat,Mus musculus BMDC lysate,3.814166489142462e-15,48.64804235368059,345.4398990343734,48.65260640483832,0.9249382915573838,37
Q3UE37_Ube2z,Mus musculus liver lysate,0.18335233800885908,53.78784594626343,1200.4345873729515,54.915982610323,0.96689149183506,37
Q3UE37_Ube2z,Mus musculus BMDC lysate,0.046564116761673005,50.17192253888269,725.5350995607175,50.52000179442031,0.9911192243996222,37
Q3UFK8_Frmd8,Mus musculus liver lysate,0.030523673479372838,50.01442705835627,525.5917752212692,50.32130193299241,0.974519573164681,37
Q3UFK8_Frmd8,Mus musculus BMDC lysate,0.10604159868416556,46.3905490054751,818.2120705295806,47.02745201236294,0.9971285297652359,37
Q3UFY8_Trmt10c,Mus musculus liver lysate,0.086635248499811,40.865359021465125,973.8923530937747,41.204841651597995,0.9809336168132434,37
Q3UFY8_Trmt10c,Mus musculus BMDC lysate,0.08346526629478683,43.72937065450031,1108.3934746628763,44.04999240819016,0.99439063288094,37
Q3UH60_Dip2b,Mus musculus liver lysate,0.4005631937925914,56.967909332554505,9999.999474429633,57.71433713165619,0.9276081914540734,37
Q3UH60_Dip2b,Mus musculus BMDC lysate,0.1464076697776145,50.92133887438351,974.0042065963994,51.865773421869555,0.9923211552988397,37
Q3UHD6_Snx27,Mus musculus liver lysate,0.0859015415287175,48.540521728989106,1097.1928568490193,48.94999604674538,0.9925768417539277,37
Q3UHD6_Snx27,Mus musculus BMDC lysate,0.033821644559058374,47.20926758263518,741.8724310046979,47.42749075186828,0.9858094212690368,37
Q3UHJ0_Aak1,Mus musculus liver lysate,0.2532902226493391,46.86766849948712,547.0195373798301,49.89239009196266,0.975130582967618,37
Q3UHJ0_Aak1,Mus musculus BMDC lysate,0.06305843365943092,47.29579889992028,1058.3746845174196,47.59059260950725,0.9985806878976893,37
Q3UI43_Babam1,Mus musculus liver lysate,0.19271831275776052,58.900288434286516,2725.4939156488967,59.55262791348882,0.9588440865105422,37
Q3UI43_Babam1,Mus musculus BMDC lysate,0.18340607961171415,51.92782252809772,726.4098531883373,53.6912449487395,0.9980436851715457,37
Q3UIR3_Dtx3l,Mus musculus liver lysate,0.2594285945758187,43.06385254797874,2587.0995482811836,43.64856832775937,0.9803445858952738,37
Q3UIR3_Dtx3l,Mus musculus BMDC lysate,0.05217727313055992,45.088184416379114,861.1642231045154,45.35845025503382,0.9976388246691847,37
Q3UJU9_Rmdn3,Mus musculus liver lysate,0.05166039246560664,44.47040954141016,947.8933820526097,44.70490920986576,0.9933521585788129,37
Q3UJU9_Rmdn3,Mus musculus BMDC lysate,0.0926727480636035,44.28568558957608,964.5308360879292,44.71448765169865,0.989593935845211,37
Q3UKJ7_Smu1,Mus musculus liver lysate,0.08323229076357737,54.53688782242946,2354.9859473641627,54.772437402101524,0.9881323359893647,37
Q3UKJ7_Smu1,Mus musculus BMDC lysate,0.07779780339663682,54.208815244234266,2347.2225006717595,54.435761582682964,0.9270215337436816,37
Q3ULJ0_Gpd1l,Mus musculus liver lysate,0.10256748517334822,47.017974352846274,1304.3192634975585,47.424547821052776,0.9894310406731278,37
Q3ULJ0_Gpd1l,Mus musculus BMDC lysate,0.041197768457914015,45.33736062188108,731.2246987033647,45.58712030352048,0.9988558388485734,37
Q3UM45_Ppp1r7,Mus musculus liver lysate,1.0654251868007467e-16,52.03420259979059,407.0305817336596,52.034894263843626,0.9598409175809454,37
Q3UM45_Ppp1r7,Mus musculus BMDC lysate,5.821332953472398e-23,50.843438062634675,587.7453245521826,50.845636652416445,0.98453832097513,37
Q3UPL0_Sec31a,Mus musculus liver lysate,0.10346811193191233,47.95632528729385,1362.1400115143315,48.36515340410525,0.9881538792545618,37
Q3UPL0_Sec31a,Mus musculus BMDC lysate,0.051023485365087565,50.845539325429385,933.8858157680397,51.149799771648134,0.9945668728239604,37
Q3UQ44_Iqgap2,Mus musculus liver lysate,0.0924202143426227,41.6336046625748,724.3298151263808,42.134593064185815,0.9802603566066482,37
Q3UQ44_Iqgap2,Mus musculus BMDC lysate,3.383064573077065e-18,45.00061956152527,766.1427503188283,45.000640520372606,0.9883914502823348,37
Q3URE1_Acsf3,Mus musculus liver lysate,0.07029676681141592,44.07353762765515,1761.305193338484,44.25765535389449,0.9916898593923675,37
Q3URE1_Acsf3,Mus musculus BMDC lysate,0.04451118372842257,46.17206114316144,980.1985509392935,46.3842341864427,0.9964522066546141,37
Q3URS9_Ccdc51,Mus musculus liver lysate,0.11697338200632171,42.708138774846105,728.4061683667286,43.398233475722776,0.9612952220438276,37
Q3URS9_Ccdc51,Mus musculus BMDC lysate,0.02209167246593316,46.279542545260085,687.1864921782407,46.42724642073687,0.9633534928037533,37
Q3UW53_Fam129a,Mus musculus liver lysate,0.11484086671113317,45.317700499106195,1547.8029994060296,45.67859555324872,0.9683440093614116,37
Q3UW53_Fam129a,Mus musculus BMDC lysate,0.06455494824833632,46.47151968024641,940.173257360405,46.79570695370685,0.9874209619638329,37
Q3UYV9_Ncbp1,Mus musculus liver lysate,0.04149293761769812,49.5047271080969,1737.4189038178174,49.63294000693036,0.9414531788228523,37
Q3UYV9_Ncbp1,Mus musculus BMDC lysate,0.07673764737127525,48.29802843323328,1007.8180897504132,48.69374648558009,0.9936559943960306,37
Q3V009_Tmed1,Mus musculus liver lysate,0.05039783621604618,45.97529854191207,1134.5597676462628,46.18137650718105,0.9612251143772556,37
Q3V009_Tmed1,Mus musculus BMDC lysate,1.2138515449879158e-13,51.03824178985961,589.2567930362106,51.03910433093889,0.976682524293128,37
Q4LDD4_Arap1,Mus musculus liver lysate,0.2703218552331456,43.312351546470964,1110.243943496031,44.69366321027377,0.9407803926771846,37
Q4LDD4_Arap1,Mus musculus BMDC lysate,0.04935352798671827,44.0205941039962,781.7430308424424,44.28748887041181,0.9982603299860284,37
Q4PJX1_Odr4,Mus musculus liver lysate,0.06829363609759487,45.73467235532114,1538.4811397733642,45.93578690242718,0.9979293657488423,37
Q4PJX1_Odr4,Mus musculus BMDC lysate,0.08772409787265181,46.70074352533817,991.4953795768097,47.13512314176158,0.9775237356319134,37
Q4VBD2_Tapt1,Mus musculus liver lysate,0.09480966124757748,45.92047554189669,1514.61420199802,46.22883378005413,0.903027095402217,37
Q4VBD2_Tapt1,Mus musculus BMDC lysate,0.3813854921717753,45.516280798129856,507.54336645900054,52.27389706857581,0.9248440437461667,37
Q4VBE8_Wdr18,Mus musculus liver lysate,0.09572741571698323,48.45345764371583,817.5601904124153,49.07459942778753,0.9690716089994191,37
Q4VBE8_Wdr18,Mus musculus BMDC lysate,0.1486732993418339,52.26271632875374,1841.5702400585908,52.80047061584814,0.993754149824216,37
Q569Z5_Ddx46,Mus musculus liver lysate,0.16451720800950118,43.43996145009773,1165.3370031026477,44.10498202524475,0.9795270058551824,37
Q569Z5_Ddx46,Mus musculus BMDC lysate,0.07407400381201647,47.61011331073778,1295.209370576789,47.89452607229789,0.9991377664857335,37
Q58A65_Spag9,Mus musculus liver lysate,0.3955755388077452,57.47821101970031,9999.999679799697,58.00085403344889,0.9359715303008257,37
Q58A65_Spag9,Mus musculus BMDC lysate,0.17906058465700342,47.36265058714607,712.7238606685378,48.808173978290704,0.9889005160348497,37
Q59J78_Ndufaf2,Mus musculus liver lysate,0.22570494519260081,53.7560607542336,898.2597588894182,55.769838509006,0.9360600730556384,37
Q59J78_Ndufaf2,Mus musculus BMDC lysate,0.03818881387199475,48.83871215738108,734.0870051473909,49.10111937762192,0.9893837415249868,37
Q5DTM8_Rnf20,Mus musculus liver lysate,0.10158110105414857,46.41026239059494,516.1969075893187,47.385897213737294,0.9873522542659094,37
Q5DTM8_Rnf20,Mus musculus BMDC lysate,0.03913346500384252,47.04252895865128,553.515536033662,47.3770305384161,0.9963170234903784,37
Q5EG47_Prkaa1,Mus musculus liver lysate,0.1366937135894972,47.482267526725856,722.3199442532903,48.51166031631962,0.9760236879781191,37
Q5EG47_Prkaa1,Mus musculus BMDC lysate,0.06994484827698173,49.43073590167038,1224.9994232505064,49.738812885335044,0.9985198135325495,37
Q5FWI3_Tmem2,Mus musculus liver lysate,0.24884791752258528,57.38928682337428,9999.999999983309,57.68734623321348,0.9016674051010994,37
Q5FWI3_Tmem2,Mus musculus BMDC lysate,0.1638599520205714,52.647371952762704,785.7075673760802,54.090365962657536,0.9890722002484682,37
Q5H8C4_Vps13a,Mus musculus liver lysate,0.10658526381025005,43.47887870835431,617.2068829853725,44.23380354353099,0.9799918608611645,37
Q5H8C4_Vps13a,Mus musculus BMDC lysate,0.05813382033533853,48.88899743587011,902.6463563573645,49.22500014349404,0.998612667551022,37
Q5NCQ5_Dph1,Mus musculus liver lysate,0.05677256466722764,55.73824283614482,2197.1763874080125,55.909598177360856,0.9833887074825701,37
Q5NCQ5_Dph1,Mus musculus BMDC lysate,0.03587717669662266,50.68898926123382,1103.0786696908553,50.86495816164269,0.9944701566939589,37
Q5SSH8_Cyb5d2,Mus musculus liver lysate,1.988766927305122e-07,51.00728048216341,403.53815766132783,51.00743879422306,0.9068235989075132,37
Q5SSH8_Cyb5d2,Mus musculus BMDC lysate,5.714292107784535e-24,46.688566926228546,569.2025625489498,46.692686257514445,0.9937373498889712,37
Q5SUR0_Pfas,Mus musculus liver lysate,0.06562459869166415,51.160372765251026,1188.1340282445167,51.48115388078194,0.9883806404034896,37
Q5SUR0_Pfas,Mus musculus BMDC lysate,0.12437102878339444,46.35914061604037,1004.7681233976564,46.97983335559709,0.9987669225370283,37
Q5SWU9_Acaca,Mus musculus liver lysate,0.10035169426174126,44.845336159230555,957.1169340297844,45.33285691910349,0.9806602629718467,37
Q5SWU9_Acaca,Mus musculus BMDC lysate,0.17688881637038498,46.19757089503825,642.8657992375897,47.70433386413923,0.9392661872059481,37
Q5U458_Dnajc11,Mus musculus liver lysate,0.06085074223423289,50.209547351722705,512.17466747549,50.859431008574454,0.9898241333633746,37
Q5U458_Dnajc11,Mus musculus BMDC lysate,2.671611890747397e-21,51.03247552838918,643.6285764226867,51.03323773121909,0.9927944768000214,37
Q5U4D8_Slc5a6,Mus musculus liver lysate,0.06185456137473217,55.65771043941898,1016.9210239459233,56.06503736407109,0.9682404603350162,37
Q5U4D8_Slc5a6,Mus musculus BMDC lysate,0.30320710718819177,49.139466686293886,1811.2401852171906,50.4585454498553,0.9023797511526443,37
Q5UAK0_Mier1,Mus musculus liver lysate,0.29637005008719375,57.63440140042918,9999.999999999598,57.93818705929646,0.9185349181863535,37
Q5UAK0_Mier1,Mus musculus BMDC lysate,0.48651168299760894,50.15938568332698,1487.676920439834,57.14222639318553,0.9140330949083026,37
Q5XJY5_Arcn1,Mus musculus liver lysate,0.05490459804405261,51.8978081740424,1038.7013688890372,52.20717981052577,0.9906449501939464,37
Q5XJY5_Arcn1,Mus musculus BMDC lysate,0.07686654906697615,51.8384199314093,1033.5262413478824,52.28408469574751,0.9990514888465424,37
Q60575_Kif1b,Mus musculus liver lysate,0.1123913890936548,44.190328791596386,520.6888782809598,45.17211072134174,0.9857723414165953,37
Q60575_Kif1b,Mus musculus BMDC lysate,0.07682154124021244,49.25946072108804,781.1875318835608,49.78794339657518,0.9603577454222522,37
Q60631_Grb2,Mus musculus liver lysate,0.22629516558004997,57.12869455421285,9999.999998193089,57.45971706832623,0.9562579766766067,37
Q60631_Grb2,Mus musculus BMDC lysate,8.886953250991672e-12,49.66477967862737,497.4669792068057,49.66900955830944,0.9936475612435397,37
Q60737_Csnk2a1,Mus musculus liver lysate,0.15220878128594836,54.83814949396613,2735.076007564773,55.26410053756894,0.950152847049162,37
Q60737_Csnk2a1,Mus musculus BMDC lysate,0.04685110769217894,52.34996824064711,783.8124613930362,52.70115785740925,0.9893060741446564,37
Q60766_Irgm1,Mus musculus liver lysate,0.09031348544391524,42.627432898340125,538.4313358913125,43.31904619018098,0.9609374306307862,37
Q60766_Irgm1,Mus musculus BMDC lysate,0.04119376450248632,42.930178246040875,793.671923883462,43.135680650470604,0.9984089788411658,37
Q60770_Stxbp3,Mus musculus liver lysate,0.09935284209425174,45.84171506878366,1174.2681394747149,46.25340442876908,0.9910496330667463,37
Q60770_Stxbp3,Mus musculus BMDC lysate,0.07867542237930446,48.341313481781675,1218.6642302976336,48.67948997817495,0.9997174843801855,37
Q60772_Cdkn2c,Mus musculus liver lysate,0.27345369876099374,55.78203393072839,1698.8104135881194,57.295353593525604,0.9252707145126994,37
Q60772_Cdkn2c,Mus musculus BMDC lysate,0.3248773239662967,48.922383654146564,685.3940838325093,52.89014023004064,0.9748614430951703,37
Q60855_Ripk1,Mus musculus liver lysate,0.19935533031630673,48.246370710106746,436.4724633999888,51.12525178875686,0.9448787159239912,37
Q60855_Ripk1,Mus musculus BMDC lysate,0.09442051843049254,46.62051011623522,961.3548366879734,47.10351480007989,0.9954448621157018,37
Q60902_Eps15l1,Mus musculus liver lysate,0.1632085602700747,57.087573816178974,9999.999786879442,57.32418713316622,0.9661353018363099,37
Q60902_Eps15l1,Mus musculus BMDC lysate,0.0837919886408052,44.513021038677564,753.4046604944126,45.00073251594652,0.9951124135145556,37
Q60953_Pml,Mus musculus liver lysate,9.002886150143641e-18,53.681968491924124,380.50421996891333,53.68589074404885,0.9097004135559474,37
Q60953_Pml,Mus musculus BMDC lysate,0.15960065354616942,49.697946099496285,697.2354878305154,51.10273340253176,0.9880702742209527,37
Q61024_Asns,Mus musculus liver lysate,0.12061811377321695,50.15032168444635,2067.2988644365023,50.50728036400533,0.9521420912415847,37
Q61024_Asns,Mus musculus BMDC lysate,0.03996052312554191,47.895541314544914,1001.6574194928307,48.09043714668926,0.9919998330059708,37
Q61035_Hars,Mus musculus liver lysate,0.05732771095121071,56.874273108636615,6917.376780412321,56.9169113982706,0.997897115114933,37
Q61035_Hars,Mus musculus BMDC lysate,0.046399378794272576,45.800427452197944,812.7912901535843,46.05526377043523,0.9971363607422219,37
Q61081_Cdc37,Mus musculus liver lysate,0.08193197040158133,55.501613895235984,2864.563974415441,55.70126205643874,0.9590880159842283,37
Q61081_Cdc37,Mus musculus BMDC lysate,0.08048162072986537,51.1732528706247,601.1846544012876,51.950523565685984,0.9898929093229408,37
Q61102_Abcb7,Mus musculus liver lysate,0.07136412157724864,43.075576693515764,803.6181068881,43.4442195102331,0.9926869926371134,37
Q61102_Abcb7,Mus musculus BMDC lysate,0.04033911007439391,47.576881819515236,843.8022884677915,47.8070254514991,0.9652374594485446,37
Q61107_Gbp4,Mus musculus liver lysate,0.1810762977121638,54.18492822446283,2090.1917830079506,54.83390260556353,0.9949735992572154,37
Q61107_Gbp4,Mus musculus BMDC lysate,0.044309699625961325,51.03677570351022,1369.880348197739,51.221266064111205,0.9170088842558677,37
Q61122_Nab1,Mus musculus liver lysate,0.09968383773023269,44.51266819094199,941.4484221531535,44.98603404591664,0.962679984523982,37
Q61122_Nab1,Mus musculus BMDC lysate,0.05358136868075194,45.34718557519106,579.9127463457892,45.757631030822665,0.9930045337162544,37
Q61136_Prpf4b,Mus musculus liver lysate,0.022288024487532348,49.639213093851694,1001.080446667364,49.75500932450844,0.9863315918439323,37
Q61136_Prpf4b,Mus musculus BMDC lysate,0.17014925689141178,50.800963958883635,1322.6916301901133,51.64089056862509,0.9966976738038581,37
Q61151_Ppp2r5e,Mus musculus liver lysate,0.04073117203085121,45.69438084948067,578.3846538925402,46.00331277122646,0.9921923069737212,37
Q61151_Ppp2r5e,Mus musculus BMDC lysate,0.05597600457966478,48.552759079281984,1440.9217272604287,48.7521123571454,0.9929770612460617,37
Q61160_Fadd,Mus musculus liver lysate,0.20351929985438824,53.95127013639178,1349.1004899264149,55.11101547294821,0.9083828427123073,37
Q61160_Fadd,Mus musculus BMDC lysate,0.05092177885759428,50.582433085635074,684.9446423316283,50.987141931413056,0.9886722721746727,37
Q61191_Hcfc1,Mus musculus liver lysate,0.3481684551882819,57.221781531488965,9999.999999999998,57.747588273074555,0.9122307665679408,37
Q61191_Hcfc1,Mus musculus BMDC lysate,0.04940693798581551,52.08175043458927,481.3335355027721,52.6797103505749,0.9886729072868432,37
Q61211_Eif2d,Mus musculus liver lysate,0.09511072639891328,43.96796459937847,680.848836473525,44.58481580063751,0.9737456880073982,37
Q61211_Eif2d,Mus musculus BMDC lysate,0.04766170444704983,46.11079459426338,769.5782657926438,46.39701658970437,0.9932455752989025,37
Q61249_Igbp1,Mus musculus liver lysate,0.2327339440732337,49.70672370585836,763.0293611169631,51.829731695339696,0.9587524094080142,37
Q61249_Igbp1,Mus musculus BMDC lysate,0.06601731848741287,48.913080385454194,755.1692361256447,49.373566833849665,0.9966699010505354,37
Q61411_Hras,Mus musculus liver lysate,3.246907264807834e-26,52.41076814174795,664.465481882983,52.41558496561244,0.9666057780742598,37
Q61411_Hras,Mus musculus BMDC lysate,0.06300577545028592,46.78514854553311,547.2805616104922,47.336955679566486,0.9967190915662002,37
Q61550_Rad21,Mus musculus liver lysate,0.06563295255605998,48.6382651585191,788.8752270812936,49.06630967358304,0.9286848639286791,37
Q61550_Rad21,Mus musculus BMDC lysate,0.1435181801963617,52.741646510119914,1141.18299657344,53.59152758939904,0.9960832419592076,37
Q61578_Fdxr,Mus musculus liver lysate,0.06336812262938664,47.12832719335774,1446.2077592896487,47.34935013326617,0.9746473032294304,37
Q61578_Fdxr,Mus musculus BMDC lysate,0.07024519251362894,48.70979153781878,1265.2140293751208,48.99544091047159,0.9985949610980764,37
Q61586_Gpam,Mus musculus liver lysate,0.03070956110890465,42.101815155936706,506.1901392292035,42.33160980156119,0.9389619480612905,37
Q61586_Gpam,Mus musculus BMDC lysate,0.005403702534483791,49.92803008813155,880.3936749747616,49.95926219628859,0.9717341593291615,37
Q61598_Gdi2,Mus musculus liver lysate,0.04458828545139757,50.530789356412114,2025.6041409898987,50.653866460811095,0.9949809271626416,37
Q61598_Gdi2,Mus musculus BMDC lysate,0.03340715124029141,50.45386897427988,950.2097610265077,50.645066026141826,0.989502791001733,37
Q61599_Arhgdib,Mus musculus liver lysate,0.009886578368060958,56.74949061215646,9999.997560730071,56.699893224466514,0.9536193687741713,37
Q61599_Arhgdib,Mus musculus BMDC lysate,1.277631101097106e-18,53.551872082407556,656.0416936590665,53.55636829677395,0.9932347622038409,37
Q61655_Ddx19a,Mus musculus liver lysate,0.20591999426275207,45.03532628559777,1462.5769392715324,45.79855129346999,0.9882876448196458,37
Q61655_Ddx19a,Mus musculus BMDC lysate,0.034819744384279025,48.42454755173115,881.7484474405697,48.62305135611143,0.9974891938887569,37
Q61699_Hsph1,Mus musculus liver lysate,0.11827014794363602,46.85711683730911,1437.8379454546991,47.288598338560554,0.9697708999333663,37
Q61699_Hsph1,Mus musculus BMDC lysate,0.08684372754857322,48.38635306423567,1249.162855567403,48.75298890250898,0.9991204539651996,37
Q61768_Kif5b,Mus musculus liver lysate,0.06345767816374052,45.42628881638865,515.8918395834179,45.97633757394516,0.9851991899478812,37
Q61768_Kif5b,Mus musculus BMDC lysate,0.09591381010589539,45.645728449355914,656.0156137316366,46.34127320573074,0.9931314882916389,37
Q61941_Nnt,Mus musculus liver lysate,0.05647060976784219,45.207678874405694,1969.688041991426,45.34887955596146,0.9977882591972596,37
Q61941_Nnt,Mus musculus BMDC lysate,2.3251020404410968e-27,52.93546325614303,737.4432608271622,52.93629481554823,0.9563871238768002,37
Q61990_Pcbp2,Mus musculus liver lysate,0.08125072978958109,45.18645344347389,1499.9962388686638,45.44371063464365,0.9964071561777899,37
Q61990_Pcbp2,Mus musculus BMDC lysate,0.053294016524483,47.53547160144618,803.9903471087595,47.857266431589316,0.9982583713234289,37
Q62018_Ctr9,Mus musculus liver lysate,0.049488708598141085,48.607464040561354,547.3230863017257,49.06331971893676,0.9923766746049628,37
Q62018_Ctr9,Mus musculus BMDC lysate,0.05628970873205467,48.48895635191223,1044.8877416443665,48.76378847943671,0.9902366028156447,37
Q62086_Pon2,Mus musculus liver lysate,0.07318756419031576,46.98787095422023,889.4159044363879,47.39341301954539,0.9945753608120367,37
Q62086_Pon2,Mus musculus BMDC lysate,0.08928934733150698,48.07889526526998,776.2093115508465,48.67932209095924,0.9983120842124426,37
Q62159_Rhoc,Mus musculus liver lysate,0.06075499122553181,43.223964390184186,815.3104867212372,43.53185935655712,0.972739882712586,37
