accession,Tm,ogt,species
P15374,51.51620623479263,37.0,Homo sapiens
P15407,54.47444210053599,37.0,Homo sapiens
P15428,49.00058734504587,37.0,Homo sapiens
P15498,45.71037840796186,37.0,Homo sapiens
P15529,62.60515948164253,37.0,Homo sapiens
P15559,51.011842208053565,37.0,Homo sapiens
P15586,61.466802666456644,37.0,Homo sapiens
P15735,49.29715890498955,37.0,Homo sapiens
P15813,53.70168969270542,37.0,Homo sapiens
P15814,48.94389752699026,37.0,Homo sapiens
P15822,50.77705182206797,37.0,Homo sapiens
P15848,59.072244489268684,37.0,Homo sapiens
P15880,54.67312988122738,37.0,Homo sapiens
P15882,50.03960869878048,37.0,Homo sapiens
P15907,52.086593349499886,37.0,Homo sapiens
P15923,48.24884139579449,37.0,Homo sapiens
P15927,51.945463008320814,37.0,Homo sapiens
P15954,62.46114604580983,37.0,Homo sapiens
P15976,51.636326758908076,37.0,Homo sapiens
P16035,57.0830924254936,37.0,Homo sapiens
P16083,62.37642774915783,37.0,Homo sapiens
P16104,49.60174418642157,37.0,Homo sapiens
P16118,51.32243575820497,37.0,Homo sapiens
P16152,53.92134507831421,37.0,Homo sapiens
P16157,47.743711004365366,37.0,Homo sapiens
P16219,56.8138973223193,37.0,Homo sapiens
P16220,56.371070217871036,37.0,Homo sapiens
P16233,45.216873623651644,37.0,Homo sapiens
P16260,57.75663181985064,37.0,Homo sapiens
P16278,55.6999691635919,37.0,Homo sapiens
P16298,51.62689855162278,37.0,Homo sapiens
P16333,46.717180455272484,37.0,Homo sapiens
P16383,48.005960031153506,37.0,Homo sapiens
P16401,52.97522847276188,37.0,Homo sapiens
P16402,52.68998141217946,37.0,Homo sapiens
P16403,53.134497756302565,37.0,Homo sapiens
P16422,58.92414410776272,37.0,Homo sapiens
P16435,55.03738154598449,37.0,Homo sapiens
P16455,49.52573201945943,37.0,Homo sapiens
P16499,56.29054674105288,37.0,Homo sapiens
P16591,45.95292863021862,37.0,Homo sapiens
P16615,52.25425126975735,37.0,Homo sapiens
P16885,46.078694803552175,37.0,Homo sapiens
P16930,63.54315307352828,37.0,Homo sapiens
P16949,61.28259859043423,37.0,Homo sapiens
P16989,52.93683320098267,37.0,Homo sapiens
P17017,51.74075749240404,37.0,Homo sapiens
P17021,45.434199061400676,37.0,Homo sapiens
P17028,51.80369996730267,37.0,Homo sapiens
P17029,45.456068450069495,37.0,Homo sapiens
P17050,59.23468440081503,37.0,Homo sapiens
P17066,53.207892560897,37.0,Homo sapiens
P17096,59.555178353611645,37.0,Homo sapiens
P17098,47.944860553438055,37.0,Homo sapiens
P17152,52.53926238269005,37.0,Homo sapiens
P17174,65.16080461239929,37.0,Homo sapiens
P17181,54.21880870876308,37.0,Homo sapiens
P17252,50.01102271549724,37.0,Homo sapiens
P17275,54.91325797751104,37.0,Homo sapiens
P17301,57.97327136211784,37.0,Homo sapiens
P17405,54.37094345120627,37.0,Homo sapiens
P17480,46.1147962792324,37.0,Homo sapiens
P17482,46.844588332223154,37.0,Homo sapiens
P17483,47.82428228660876,37.0,Homo sapiens
P17535,56.794173195576846,37.0,Homo sapiens
P17542,48.92777627220879,37.0,Homo sapiens
P17544,53.85460812394915,37.0,Homo sapiens
P17568,55.811542467175165,37.0,Homo sapiens
P17600,51.8722769958208,37.0,Homo sapiens
P17612,52.189228585639086,37.0,Homo sapiens
P17655,53.48775210934907,37.0,Homo sapiens
P17661,58.05114672042613,37.0,Homo sapiens
P17676,52.11629159561839,37.0,Homo sapiens
P17706,48.12438310294752,37.0,Homo sapiens
P17707,51.73947164580419,37.0,Homo sapiens
P17812,53.93991369523604,37.0,Homo sapiens
P17844,48.648899726979444,37.0,Homo sapiens
P17858,60.0944508980497,37.0,Homo sapiens
P17900,63.442379588881145,37.0,Homo sapiens
P17931,52.9198963320408,37.0,Homo sapiens
P17980,54.69388441657259,37.0,Homo sapiens
P17987,55.4926706891554,37.0,Homo sapiens
P18031,47.63171393414149,37.0,Homo sapiens
P18065,55.53919037683931,37.0,Homo sapiens
P18074,48.76310474710501,37.0,Homo sapiens
P18077,55.778877475550125,37.0,Homo sapiens
P18085,52.05314340767279,37.0,Homo sapiens
P18124,55.54595760477459,37.0,Homo sapiens
P18146,56.26804109120838,37.0,Homo sapiens
P18206,59.044371555973065,37.0,Homo sapiens
P18433,51.786012978050024,37.0,Homo sapiens
P18440,46.26664385470879,37.0,Homo sapiens
P18583,48.879263081351,37.0,Homo sapiens
P18615,48.228597506325464,37.0,Homo sapiens
P18627,51.828710629044785,37.0,Homo sapiens
P18669,60.87600778873369,37.0,Homo sapiens
P18754,48.15758384895682,37.0,Homo sapiens
P18827,48.76918667530146,37.0,Homo sapiens
P18846,55.185824015484485,37.0,Homo sapiens
P18847,53.26721790769922,37.0,Homo sapiens
P18850,48.161413268339764,37.0,Homo sapiens
P18858,47.58880571426305,37.0,Homo sapiens
P18887,47.89297144057708,37.0,Homo sapiens
P19022,57.73479530369491,37.0,Homo sapiens
P19174,48.26062601466773,37.0,Homo sapiens
P19338,50.379652623707415,37.0,Homo sapiens
P19367,50.968059695546394,37.0,Homo sapiens
P19387,48.31248809513725,37.0,Homo sapiens
P19388,48.63998551316168,37.0,Homo sapiens
P19397,62.95447015042497,37.0,Homo sapiens
P19404,56.23472697389848,37.0,Homo sapiens
P19419,46.62810634482061,37.0,Homo sapiens
P19447,47.29850143996847,37.0,Homo sapiens
P19474,48.52959952632545,37.0,Homo sapiens
P19525,45.50939224342901,37.0,Homo sapiens
P19532,52.14686830782733,37.0,Homo sapiens
P19544,44.69102889783366,37.0,Homo sapiens
P19623,53.03688827666978,37.0,Homo sapiens
P19634,54.287126347580944,37.0,Homo sapiens
P19784,50.151251337520364,37.0,Homo sapiens
P19793,49.546905696873715,37.0,Homo sapiens
P19838,46.54484164120055,37.0,Homo sapiens
P20020,54.458437911030245,37.0,Homo sapiens
P20023,55.44323869615592,37.0,Homo sapiens
P20042,53.35930225719262,37.0,Homo sapiens
P20073,50.77753048155861,37.0,Homo sapiens
P20226,45.6030207046204,37.0,Homo sapiens
P20248,54.54321773489479,37.0,Homo sapiens
P20292,57.71193021095512,37.0,Homo sapiens
P20333,55.932647569363496,37.0,Homo sapiens
P20336,57.12310122124215,37.0,Homo sapiens
P20337,54.06634733908094,37.0,Homo sapiens
P20338,56.360332773225764,37.0,Homo sapiens
P20339,55.518473352047195,37.0,Homo sapiens
P20340,54.580718432381865,37.0,Homo sapiens
P20585,49.059332419512984,37.0,Homo sapiens
P20645,55.34030102480076,37.0,Homo sapiens
P20671,48.461378686421824,37.0,Homo sapiens
P20674,56.127676988189634,37.0,Homo sapiens
P20700,53.58919440441279,37.0,Homo sapiens
P20701,54.91649326363071,37.0,Homo sapiens
P20774,53.31787485949273,37.0,Homo sapiens
P20794,50.74573666572742,37.0,Homo sapiens
P20807,52.671932410152344,37.0,Homo sapiens
P20809,55.571098412473276,37.0,Homo sapiens
P20839,54.0915793588659,37.0,Homo sapiens
P20848,49.70877900572636,37.0,Homo sapiens
P20933,59.59736461672349,37.0,Homo sapiens
P20936,48.34286525917904,37.0,Homo sapiens
P20962,59.452109930558635,37.0,Homo sapiens
P20963,56.49061255365121,37.0,Homo sapiens
P21108,55.823115393974014,37.0,Homo sapiens
P21127,44.02144361404746,37.0,Homo sapiens
P21266,48.052103106242804,37.0,Homo sapiens
P21281,55.25182844178397,37.0,Homo sapiens
P21283,48.86669415664247,37.0,Homo sapiens
P21291,62.00772920866039,37.0,Homo sapiens
P21333,48.55369446549295,37.0,Homo sapiens
P21359,48.63642498586736,37.0,Homo sapiens
P21399,53.22067182429896,37.0,Homo sapiens
P21580,51.752719047259674,37.0,Homo sapiens
P21675,50.32215519430473,37.0,Homo sapiens
P21695,55.41584326338105,37.0,Homo sapiens
P21817,54.58915634007606,37.0,Homo sapiens
P21912,57.90038185278347,37.0,Homo sapiens
P21953,52.159158391304125,37.0,Homo sapiens
P21964,50.872131376237576,37.0,Homo sapiens
P21980,53.02333458903768,37.0,Homo sapiens
P22001,56.39495433111882,37.0,Homo sapiens
P22033,50.939795499394364,37.0,Homo sapiens
P22059,51.770235122106705,37.0,Homo sapiens
P22061,53.98028064808866,37.0,Homo sapiens
P22087,48.967704790511526,37.0,Homo sapiens
P22102,49.81841728364194,37.0,Homo sapiens
P22105,50.59994115340069,37.0,Homo sapiens
P22234,63.86058460353648,37.0,Homo sapiens
P22314,48.788196305057284,37.0,Homo sapiens
P22415,51.86458290946602,37.0,Homo sapiens
P22570,49.41417143905549,37.0,Homo sapiens
P22626,51.06341038605248,37.0,Homo sapiens
P22670,52.91385645124526,37.0,Homo sapiens
P22676,53.28042102383913,37.0,Homo sapiens
P22681,54.58858234131787,37.0,Homo sapiens
P22692,55.51504055288594,37.0,Homo sapiens
P22694,49.08069637881245,37.0,Homo sapiens
P22695,50.88834974119203,37.0,Homo sapiens
P22830,53.264175851212826,37.0,Homo sapiens
P23025,46.38079915568336,37.0,Homo sapiens
P23193,51.92131717186381,37.0,Homo sapiens
P23229,53.91306465763391,37.0,Homo sapiens
P23246,50.14235456445629,37.0,Homo sapiens
P23258,50.06226320649137,37.0,Homo sapiens
P23284,50.78501347975555,37.0,Homo sapiens
P23368,50.78207433200532,37.0,Homo sapiens
P23378,54.427645057358674,37.0,Homo sapiens
P23381,57.0434314127711,37.0,Homo sapiens
P23396,54.82424615687247,37.0,Homo sapiens
P23434,60.6216885695455,37.0,Homo sapiens
P23443,50.5201266649448,37.0,Homo sapiens
P23458,46.01554133912974,37.0,Homo sapiens
P23468,50.8717310094465,37.0,Homo sapiens
P23469,46.66732135858121,37.0,Homo sapiens
P23497,50.51346723431775,37.0,Homo sapiens
P23511,57.69026212486532,37.0,Homo sapiens
P23526,61.28383904316367,37.0,Homo sapiens
P23528,53.66812447703188,37.0,Homo sapiens
P23588,63.606954415401574,37.0,Homo sapiens
P23610,50.78023422932013,37.0,Homo sapiens
P23634,53.058716199668716,37.0,Homo sapiens
P23677,47.002818076884395,37.0,Homo sapiens
P23743,48.08731505365389,37.0,Homo sapiens
P23786,48.123615250109005,37.0,Homo sapiens
P23919,55.529373360242545,37.0,Homo sapiens
P23921,54.048532276192866,37.0,Homo sapiens
P23942,55.19136518328329,37.0,Homo sapiens
P23975,49.20787955442153,37.0,Homo sapiens
P24311,60.07951271206462,37.0,Homo sapiens
P24386,52.25075077427237,37.0,Homo sapiens
P24390,54.31682821446027,37.0,Homo sapiens
P24468,49.47754986554962,37.0,Homo sapiens
P24522,46.817522319521906,37.0,Homo sapiens
P24534,50.012557542028595,37.0,Homo sapiens
P24588,51.12268929138692,37.0,Homo sapiens
P24666,48.596162465887424,37.0,Homo sapiens
P24723,48.35450023470243,37.0,Homo sapiens
P24752,55.757985212746306,37.0,Homo sapiens
P24863,51.90522258987755,37.0,Homo sapiens
P24864,52.804674912809254,37.0,Homo sapiens
P24928,51.05199449975157,37.0,Homo sapiens
P24941,52.82148162810319,37.0,Homo sapiens
P25054,52.09124436154818,37.0,Homo sapiens
P25098,51.061049855053945,37.0,Homo sapiens
P25205,52.70309666793485,37.0,Homo sapiens
P25208,54.40003554854179,37.0,Homo sapiens
P25325,49.16109261780289,37.0,Homo sapiens
P25398,55.43725067770037,37.0,Homo sapiens
P25440,46.72924972864658,37.0,Homo sapiens
P25445,58.06536381116005,37.0,Homo sapiens
P25490,48.47761621841667,37.0,Homo sapiens
P25685,45.61432057812757,37.0,Homo sapiens
P25686,49.267579506302965,37.0,Homo sapiens
P25774,56.17019567773936,37.0,Homo sapiens
P25786,62.75920316747971,37.0,Homo sapiens
P25787,62.8414065441754,37.0,Homo sapiens
P25788,62.75154509116043,37.0,Homo sapiens
P25789,63.67650542816317,37.0,Homo sapiens
P25791,52.75830229122592,37.0,Homo sapiens
P25800,51.23167237520688,37.0,Homo sapiens
P25815,53.77535795681622,37.0,Homo sapiens
P25963,49.633838567296245,37.0,Homo sapiens
P26006,53.511666521004784,37.0,Homo sapiens
P26010,53.70550047914203,37.0,Homo sapiens
P26038,51.61344776262617,37.0,Homo sapiens
P26196,51.15158032286837,37.0,Homo sapiens
P26232,51.97454669289613,37.0,Homo sapiens
P26358,52.221799222068604,37.0,Homo sapiens
P26368,49.866544657983695,37.0,Homo sapiens
P26373,55.628329900624095,37.0,Homo sapiens
P26374,53.67920797089804,37.0,Homo sapiens
P26440,54.60636152697078,37.0,Homo sapiens
P26447,52.95879615529307,37.0,Homo sapiens
P26572,51.61351862724264,37.0,Homo sapiens
P26583,55.30848239541146,37.0,Homo sapiens
P26599,49.24736979093174,37.0,Homo sapiens
P26639,50.613651743188946,37.0,Homo sapiens
P26640,50.609861759951684,37.0,Homo sapiens
P26641,50.004520977387045,37.0,Homo sapiens
P26842,49.18467607329412,37.0,Homo sapiens
P26885,53.461020705261745,37.0,Homo sapiens
P27105,56.214651230112814,37.0,Homo sapiens
P27144,54.23704741348375,37.0,Homo sapiens
P27348,52.30170210026804,37.0,Homo sapiens
P27352,52.49518473686587,37.0,Homo sapiens
P27361,50.317304779320274,37.0,Homo sapiens
P27448,48.810347130262265,37.0,Homo sapiens
P27449,62.69071400937982,37.0,Homo sapiens
P27540,48.71404136422367,37.0,Homo sapiens
P27635,54.83487986979172,37.0,Homo sapiens
P27694,47.90065879837744,37.0,Homo sapiens
P27695,49.7391965907618,37.0,Homo sapiens
P27701,52.47824815648454,37.0,Homo sapiens
P27707,55.63778720839899,37.0,Homo sapiens
P27708,49.09837275504991,37.0,Homo sapiens
P27797,48.76553855193949,37.0,Homo sapiens
P27815,53.87591483196205,37.0,Homo sapiens
P27816,55.91951373869619,37.0,Homo sapiens
P27824,49.025517935900034,37.0,Homo sapiens
P27986,49.586373042667475,37.0,Homo sapiens
P27987,46.67301489660343,37.0,Homo sapiens
P28062,58.07165862692156,37.0,Homo sapiens
P28065,57.122673056099046,37.0,Homo sapiens
P28066,58.89459957197768,37.0,Homo sapiens
P28070,63.04488139052031,37.0,Homo sapiens
P28072,63.10923413236934,37.0,Homo sapiens
P28161,52.55669044151702,37.0,Homo sapiens
P28221,49.23275828500005,37.0,Homo sapiens
P28223,50.23652395528096,37.0,Homo sapiens
P28288,54.268212322881375,37.0,Homo sapiens
P28289,45.946698105231576,37.0,Homo sapiens
P28290,47.59358345138272,37.0,Homo sapiens
P28328,48.69168117099995,37.0,Homo sapiens
P28329,54.03874545561895,37.0,Homo sapiens
P28331,51.21788409122347,37.0,Homo sapiens
P28340,46.802080894188954,37.0,Homo sapiens
P28356,45.42010666517804,37.0,Homo sapiens
P28370,48.35895723955024,37.0,Homo sapiens
P28482,54.23083788025425,37.0,Homo sapiens
P28676,50.17952400291048,37.0,Homo sapiens
P28702,45.09475680175757,37.0,Homo sapiens
P28715,50.75029630665261,37.0,Homo sapiens
P28749,46.79104301990253,37.0,Homo sapiens
P28838,55.3778764464552,37.0,Homo sapiens
P28907,59.54121199360068,37.0,Homo sapiens
P28908,56.10595510443717,37.0,Homo sapiens
P29016,59.78256288233064,37.0,Homo sapiens
P29017,60.1772478998996,37.0,Homo sapiens
P29083,48.17644543318638,37.0,Homo sapiens
P29084,47.764855661552964,37.0,Homo sapiens
P29144,56.81413023614511,37.0,Homo sapiens
P29218,65.14675981679875,37.0,Homo sapiens
P29320,51.97320769869021,37.0,Homo sapiens
P29350,45.765200205186346,37.0,Homo sapiens
P29353,53.22970991808342,37.0,Homo sapiens
P29372,51.71379310970747,37.0,Homo sapiens
P29374,54.57999882778164,37.0,Homo sapiens
P29401,61.17468681716039,37.0,Homo sapiens
P29475,53.89208483665137,37.0,Homo sapiens
P29558,52.09771140089016,37.0,Homo sapiens
P29590,49.26686721054494,37.0,Homo sapiens
P29692,50.45525385911367,37.0,Homo sapiens
P29728,47.3785363670866,37.0,Homo sapiens
P29762,55.75312412538345,37.0,Homo sapiens
P29965,56.58958057296113,37.0,Homo sapiens
P29992,51.014229641493756,37.0,Homo sapiens
P30038,51.48040257783291,37.0,Homo sapiens
P30039,56.5992118360401,37.0,Homo sapiens
P30040,53.56475087142235,37.0,Homo sapiens
P30041,54.47996978289873,37.0,Homo sapiens
P30043,50.62245695254892,37.0,Homo sapiens
P30044,58.4699938427713,37.0,Homo sapiens
P30046,59.99644518622891,37.0,Homo sapiens
P30048,59.47778327495828,37.0,Homo sapiens
P30050,55.777028745473224,37.0,Homo sapiens
P30084,53.39326928855495,37.0,Homo sapiens
P30085,51.935115430964736,37.0,Homo sapiens
P30086,58.13647155911957,37.0,Homo sapiens
P30101,48.231691153764416,37.0,Homo sapiens
P30153,53.78098942112484,37.0,Homo sapiens
P30154,47.01644830863756,37.0,Homo sapiens
P30203,55.09868907805507,37.0,Homo sapiens
P30260,51.75397192450392,37.0,Homo sapiens
P30279,50.860818638086094,37.0,Homo sapiens
P30281,51.05127634309816,37.0,Homo sapiens
P30291,47.392745062105234,37.0,Homo sapiens
P30304,42.574215737504886,37.0,Homo sapiens
P30305,48.85572152991687,37.0,Homo sapiens
P30307,45.02408107930838,37.0,Homo sapiens
P30405,52.4588459070004,37.0,Homo sapiens
P30414,60.680747372961655,37.0,Homo sapiens
P30419,50.85974306788546,37.0,Homo sapiens
P30460,50.07012526268946,37.0,Homo sapiens
P30519,49.2555120836094,37.0,Homo sapiens
P30520,57.84787435120166,37.0,Homo sapiens
P30533,58.99025645935189,37.0,Homo sapiens
P30566,59.16585592113094,37.0,Homo sapiens
P30613,56.52774725057079,37.0,Homo sapiens
P30622,55.38055195304319,37.0,Homo sapiens
P30626,53.48149975938852,37.0,Homo sapiens
P30679,50.659613009349314,37.0,Homo sapiens
P30711,59.0872937716005,37.0,Homo sapiens
P30740,52.92718259375591,37.0,Homo sapiens
P30793,60.52740565339474,37.0,Homo sapiens
P30837,52.15420732282007,37.0,Homo sapiens
P30876,48.60938357894128,37.0,Homo sapiens
P31146,48.85278213414055,37.0,Homo sapiens
P31150,53.52654120530294,37.0,Homo sapiens
P31153,59.16986116333834,37.0,Homo sapiens
P31321,51.46952572235422,37.0,Homo sapiens
P31323,49.39975132232902,37.0,Homo sapiens
P31327,51.26920604862733,37.0,Homo sapiens
P31350,60.75758430926163,37.0,Homo sapiens
P31483,51.50236778895091,37.0,Homo sapiens
P31641,54.85194161847088,37.0,Homo sapiens
P31645,46.98917857073776,37.0,Homo sapiens
P31689,46.60775594489328,37.0,Homo sapiens
P31749,47.927239759235704,37.0,Homo sapiens
P31751,49.310775031094884,37.0,Homo sapiens
P31785,50.83590584005766,37.0,Homo sapiens
P31930,51.42160047229197,37.0,Homo sapiens
P31937,58.63447855130459,37.0,Homo sapiens
P31939,55.70879694925651,37.0,Homo sapiens
P31942,46.902346183461795,37.0,Homo sapiens
P31943,47.08710726281656,37.0,Homo sapiens
P31944,52.85237026460914,37.0,Homo sapiens
P31946,53.49392654946352,37.0,Homo sapiens
P31947,53.5712620463761,37.0,Homo sapiens
P31948,52.38477579734291,37.0,Homo sapiens
P31949,57.13191271257137,37.0,Homo sapiens
P31995,55.61883512981696,37.0,Homo sapiens
P32019,48.392073894110176,37.0,Homo sapiens
P32119,55.096781774400576,37.0,Homo sapiens
P32121,50.14622542360445,37.0,Homo sapiens
P32189,61.84213217151012,37.0,Homo sapiens
P32321,61.75587812283056,37.0,Homo sapiens
P32322,58.17995629232938,37.0,Homo sapiens
P32455,50.4832740208025,37.0,Homo sapiens
P32456,48.195975712660065,37.0,Homo sapiens
P32519,46.022285078206814,37.0,Homo sapiens
P32745,50.25541435550998,37.0,Homo sapiens
P32780,46.825463530586546,37.0,Homo sapiens
P32856,51.37225302087215,37.0,Homo sapiens
P32929,65.44408162527618,37.0,Homo sapiens
P32942,57.27157441138503,37.0,Homo sapiens
P32969,55.57335280007179,37.0,Homo sapiens
P33121,50.01134598250501,37.0,Homo sapiens
P33176,51.195870585255555,37.0,Homo sapiens
P33240,55.733123697719755,37.0,Homo sapiens
P33260,57.08120001875179,37.0,Homo sapiens
P33316,53.05053848536706,37.0,Homo sapiens
P33527,53.969819109348855,37.0,Homo sapiens
P33552,48.66885009567556,37.0,Homo sapiens
P33897,48.57143612699287,37.0,Homo sapiens
P33908,55.29571704353525,37.0,Homo sapiens
P33981,44.31968375941353,37.0,Homo sapiens
P33991,51.6937640589964,37.0,Homo sapiens
P33992,52.77508923227209,37.0,Homo sapiens
P33993,51.53041251917,37.0,Homo sapiens
P34059,59.982937278685924,37.0,Homo sapiens
P34896,60.63424411303466,37.0,Homo sapiens
P34897,59.13899627516077,37.0,Homo sapiens
P34913,53.21705289337299,37.0,Homo sapiens
P34931,53.5507200943539,37.0,Homo sapiens
P34932,51.18128066312797,37.0,Homo sapiens
P34947,47.845263523141014,37.0,Homo sapiens
P34949,50.39506276189212,37.0,Homo sapiens
P34972,57.774549704815485,37.0,Homo sapiens
P35080,51.04712076739766,37.0,Homo sapiens
P35212,49.05547290662495,37.0,Homo sapiens
P35219,50.08580597532071,37.0,Homo sapiens
P35221,52.67896217744385,37.0,Homo sapiens
P35222,55.0437346722441,37.0,Homo sapiens
P35226,49.37659200535085,37.0,Homo sapiens
P35236,45.23736027193996,37.0,Homo sapiens
P35237,56.703691438231516,37.0,Homo sapiens
P35240,51.117178172477935,37.0,Homo sapiens
P35241,57.24108141618689,37.0,Homo sapiens
P35244,51.89140318490322,37.0,Homo sapiens
P35249,50.95418513400157,37.0,Homo sapiens
P35250,51.114884718438695,37.0,Homo sapiens
P35251,49.58868426354958,37.0,Homo sapiens
P35268,55.438162237992,37.0,Homo sapiens
P35269,52.75869078811769,37.0,Homo sapiens
P35270,52.56694186153237,37.0,Homo sapiens
P35442,50.283157339371655,37.0,Homo sapiens
P35453,46.16631415738994,37.0,Homo sapiens
P35475,55.82204847826635,37.0,Homo sapiens
P35520,55.08941741102483,37.0,Homo sapiens
P35568,52.37987144853884,37.0,Homo sapiens
P35573,50.201752017853856,37.0,Homo sapiens
P35579,52.39390088872832,37.0,Homo sapiens
P35580,49.95823883967339,37.0,Homo sapiens
P35606,51.18274617842116,37.0,Homo sapiens
P35610,54.149406073493566,37.0,Homo sapiens
P35611,55.04924723674276,37.0,Homo sapiens
P35612,55.15504378355055,37.0,Homo sapiens
P35626,48.30177208829911,37.0,Homo sapiens
P35637,56.19399065915139,37.0,Homo sapiens
P35658,47.67987030322377,37.0,Homo sapiens
P35659,49.341788777679824,37.0,Homo sapiens
P35670,50.8908573194932,37.0,Homo sapiens
P35712,50.610047401688064,37.0,Homo sapiens
P35716,52.58994239245057,37.0,Homo sapiens
P35749,51.979978850744224,37.0,Homo sapiens
P35754,59.91249757283342,37.0,Homo sapiens
P35789,45.47041147404243,37.0,Homo sapiens
P35790,54.354120917952265,37.0,Homo sapiens
P35813,50.98218425645736,37.0,Homo sapiens
P35914,55.86180755419727,37.0,Homo sapiens
P35998,54.66154837505024,37.0,Homo sapiens
P36402,44.77081070675894,37.0,Homo sapiens
P36404,53.056711301372836,37.0,Homo sapiens
P36405,54.78484574331289,37.0,Homo sapiens
P36507,51.43843456609178,37.0,Homo sapiens
P36543,52.74450464221275,37.0,Homo sapiens
P36551,58.799392114436294,37.0,Homo sapiens
P36575,54.91068721039205,37.0,Homo sapiens
P36578,55.654878135488225,37.0,Homo sapiens
P36639,51.926513027353224,37.0,Homo sapiens
P36776,54.19707285214278,37.0,Homo sapiens
P36871,58.95930144780678,37.0,Homo sapiens
P36873,54.28532578251657,37.0,Homo sapiens
P36897,55.24031699098127,37.0,Homo sapiens
P36915,50.61412802114058,37.0,Homo sapiens
P36954,60.41560121331548,37.0,Homo sapiens
P36955,57.117565402011415,37.0,Homo sapiens
P36956,54.817591062430544,37.0,Homo sapiens
P36959,66.12407372705844,37.0,Homo sapiens
P36969,55.35899720838495,37.0,Homo sapiens
P37108,52.38042937929856,37.0,Homo sapiens
P37173,55.36974288769539,37.0,Homo sapiens
P37198,48.4061211813478,37.0,Homo sapiens
P37235,52.357941079597076,37.0,Homo sapiens
P37268,51.877460912436995,37.0,Homo sapiens
P37275,54.415946190594745,37.0,Homo sapiens
P37287,53.611394552935984,37.0,Homo sapiens
P37802,51.088871042545726,37.0,Homo sapiens
P37837,51.62501454316939,37.0,Homo sapiens
P38117,54.268783020423044,37.0,Homo sapiens
P38159,51.55696497277922,37.0,Homo sapiens
P38398,46.68776717734768,37.0,Homo sapiens
P38405,55.573639497178554,37.0,Homo sapiens
P38432,47.31137238183885,37.0,Homo sapiens
P38435,55.34448292199482,37.0,Homo sapiens
P38570,54.379209670736536,37.0,Homo sapiens
P38606,54.782756085661894,37.0,Homo sapiens
P38646,55.090780047522266,37.0,Homo sapiens
P38919,53.158854902474424,37.0,Homo sapiens
P38935,48.0046120307955,37.0,Homo sapiens
P39019,54.60494304588092,37.0,Homo sapiens
P39023,55.611979314887144,37.0,Homo sapiens
P39059,54.993400119947346,37.0,Homo sapiens
P39060,53.3851092892634,37.0,Homo sapiens
P39210,55.55262788844374,37.0,Homo sapiens
P39656,54.66668596087129,37.0,Homo sapiens
P39687,56.220274442531775,37.0,Homo sapiens
P39748,47.249317490424,37.0,Homo sapiens
P39880,49.997549048488935,37.0,Homo sapiens
P40121,49.58610082012595,37.0,Homo sapiens
P40200,55.28825351638928,37.0,Homo sapiens
P40222,51.65291490585894,37.0,Homo sapiens
P40227,56.37442372415888,37.0,Homo sapiens
P40261,52.20494212999259,37.0,Homo sapiens
P40306,52.976358935287955,37.0,Homo sapiens
P40337,46.41921406117868,37.0,Homo sapiens
P40424,47.24880441703637,37.0,Homo sapiens
P40425,47.8135181594439,37.0,Homo sapiens
P40429,55.54603607832756,37.0,Homo sapiens
P40616,51.51000509506097,37.0,Homo sapiens
P40692,44.57709418159846,37.0,Homo sapiens
P40763,46.93213188106652,37.0,Homo sapiens
P40818,47.15116600814573,37.0,Homo sapiens
P40855,57.94570232292074,37.0,Homo sapiens
P40925,58.6418905119709,37.0,Homo sapiens
P40926,58.870540588296926,37.0,Homo sapiens
P40937,50.83642226188645,37.0,Homo sapiens
P40938,50.479843832638984,37.0,Homo sapiens
P40939,51.16985592603403,37.0,Homo sapiens
P41002,48.53077914733788,37.0,Homo sapiens
P41091,53.402518897315026,37.0,Homo sapiens
P41134,49.65584114054751,37.0,Homo sapiens
P41162,49.65434963039405,37.0,Homo sapiens
P41208,59.32048585960791,37.0,Homo sapiens
P41212,45.32496711910414,37.0,Homo sapiens
P41214,46.29978385157847,37.0,Homo sapiens
P41223,51.43334621373295,37.0,Homo sapiens
P41226,47.66929504731969,37.0,Homo sapiens
P41227,52.77228519131131,37.0,Homo sapiens
P41229,47.45318361460752,37.0,Homo sapiens
P41236,60.67174138680728,37.0,Homo sapiens
P41240,48.66101710786555,37.0,Homo sapiens
P41250,60.81977772882156,37.0,Homo sapiens
P41252,46.50675419533484,37.0,Homo sapiens
P41273,57.21414968313729,37.0,Homo sapiens
P41440,56.25987787814619,37.0,Homo sapiens
P41567,58.1220957144296,37.0,Homo sapiens
P41743,50.60710509841383,37.0,Homo sapiens
P42025,54.03459767344265,37.0,Homo sapiens
P42166,47.68088418299603,37.0,Homo sapiens
P42224,45.19322061788921,37.0,Homo sapiens
P42226,47.05775124326187,37.0,Homo sapiens
P42229,47.50798701052595,37.0,Homo sapiens
P42285,51.73576811409009,37.0,Homo sapiens
P42330,49.955747402815696,37.0,Homo sapiens
P42331,46.56338196262686,37.0,Homo sapiens
P42336,47.3712981250542,37.0,Homo sapiens
P42338,49.506590140046114,37.0,Homo sapiens
P42345,48.4962345248872,37.0,Homo sapiens
P42356,49.71622623198651,37.0,Homo sapiens
P42566,49.53354829574095,37.0,Homo sapiens
P42574,61.86390962207216,37.0,Homo sapiens
P42575,46.05844875151735,37.0,Homo sapiens
P42677,55.175433464633564,37.0,Homo sapiens
P42679,47.77903280704072,37.0,Homo sapiens
