accession,Tm,ogt
P43487,51.13481850478025,37.0
P43490,57.88675339337697,37.0
P43686,56.41790537928167,37.0
P43897,45.253855665110585,37.0
P45844,50.77692655922279,37.0
P45954,53.42344480174649,37.0
P45973,50.116796585224144,37.0
P45974,51.939330475781794,37.0
P45983,45.01959670938259,37.0
P45984,53.00940224473948,37.0
P45985,51.71104417066212,37.0
P46013,45.50574481019819,37.0
P46019,47.31930646814538,37.0
P46020,46.8660675561612,37.0
P46060,47.45071244722733,37.0
P46063,53.07538189700226,37.0
P46100,43.54377916726618,37.0
P46108,49.31626349795577,37.0
P46109,48.52247389104005,37.0
P46199,45.203008134844886,37.0
P46379,49.10675277619375,37.0
P46459,50.86642628155242,37.0
P46531,53.63449849621542,37.0
P46734,49.59681629649755,37.0
P46736,59.80815693272052,37.0
P46777,52.15732324136907,37.0
P46926,62.37058021879423,37.0
P46934,49.89869120466127,37.0
P46939,45.83331753962155,37.0
P46940,49.75341979038924,37.0
P46976,55.359030837025216,37.0
P46977,51.91922167796051,37.0
P47224,50.98990652264969,37.0
P47736,47.39831362237135,37.0
P47755,53.719242067524526,37.0
P47756,53.26336662979055,37.0
P47897,46.3559180173643,37.0
P47974,46.22096571852096,37.0
P47985,55.20767169670455,37.0
P48059,51.60695656346176,37.0
P48147,47.115720529508806,37.0
P48200,48.40462393183112,37.0
P48382,48.40040265448376,37.0
P48426,51.27629433602266,37.0
P48444,51.27808804991393,37.0
P48449,54.063865513454594,37.0
P48454,52.013705690004606,37.0
P48506,52.78276870660272,37.0
P48507,50.11166736950583,37.0
P48553,50.56314202132154,37.0
P48556,57.87759473955081,37.0
P48637,59.36910865613485,37.0
P48723,51.303913819324265,37.0
P48729,48.186480528593954,37.0
P48730,49.57859445325394,37.0
P48735,52.49320182081264,37.0
P48736,45.27180189244568,37.0
P48739,52.75469637569143,37.0
P48740,55.228601988053406,37.0
P48960,60.42277454903459,37.0
P49005,48.536306584215055,37.0
P49023,57.03644087840461,37.0
P49069,60.84848982956674,37.0
P49116,51.44527815336918,37.0
P49137,50.844890964589545,37.0
P49189,57.12647264692921,37.0
P49247,61.23279086210721,37.0
P49257,52.69483089059264,37.0
P49281,62.11583684395896,37.0
P49321,51.36274911093293,37.0
P49327,49.98679069373304,37.0
P49336,50.97807451210198,37.0
P49354,52.993534927384665,37.0
P49356,52.8098791977836,37.0
P49366,57.93293704115469,37.0
P49368,56.0902942095362,37.0
P49406,47.16204375210631,37.0
P49407,55.10542806198512,37.0
P49411,50.27502871267679,37.0
P49427,46.0565404183378,37.0
P49454,47.70864115377521,37.0
P49459,53.53194161653847,37.0
P49585,51.358012445542606,37.0
P49588,52.97943600303453,37.0
P49589,53.7311594388274,37.0
P49590,59.98188819566073,37.0
P49591,55.09918517342946,37.0
P49593,51.75160274192431,37.0
P49641,51.26878725357814,37.0
P49642,46.31970849230911,37.0
P49643,46.71392908251788,37.0
P49674,47.86027874245855,37.0
P49711,54.83066551279382,37.0
P49720,62.09430800728072,37.0
P49721,63.88667345129881,37.0
P49748,54.062208907419446,37.0
P49750,51.56385397010576,37.0
P49754,45.40386746321339,37.0
P49756,48.52063740210284,37.0
P49757,51.56914238027559,37.0
P49770,52.77338842031708,37.0
P49789,58.21349779701955,37.0
P49790,53.77320132730826,37.0
P49792,44.56712716852484,37.0
P49796,45.56773439569313,37.0
P49815,45.13796988269964,37.0
P49821,55.5694330250333,37.0
P49840,51.536087757985584,37.0
P49841,52.606219742219885,37.0
P49848,43.857076026853726,37.0
P49902,58.28905021834873,37.0
P49903,60.8109175882457,37.0
P49914,51.49841583891634,37.0
P49915,51.36352838579595,37.0
P49917,45.79080101074666,37.0
P49959,51.433172700321634,37.0
P50053,61.71435908598616,37.0
P50148,54.591578091797125,37.0
P50150,57.90005246276696,37.0
P50213,53.6100423214508,37.0
P50219,41.51375743606067,37.0
P50336,50.737565149861794,37.0
P50395,54.956265098472166,37.0
P50402,51.428658534274064,37.0
P50416,50.44125513368215,37.0
P50440,54.76587284207265,37.0
P50443,51.25482966555033,37.0
P50452,56.32026777942664,37.0
P50454,51.9576695822737,37.0
P50502,50.978364451995645,37.0
P50542,44.85669433539758,37.0
P50548,44.43308519415783,37.0
P50552,48.93078691759955,37.0
P50570,49.562763529103954,37.0
P50579,52.155304006372425,37.0
P50583,50.9760960757508,37.0
P50607,53.15349840863462,37.0
P50613,53.478840350607314,37.0
P50747,49.182107333214944,37.0
P50748,49.70034037811166,37.0
P50749,45.81957092703829,37.0
P50750,47.963077970096336,37.0
P50851,50.53777910288068,37.0
P50897,55.53231096704083,37.0
P50990,56.65048083382347,37.0
P50991,56.46165620438597,37.0
P50993,57.524572922222575,37.0
P50995,47.66924849767466,37.0
P51003,51.543836859214224,37.0
P51114,46.965228696864905,37.0
P51116,48.770407087285896,37.0
P51148,56.45061348783637,37.0
P51149,58.91487890748057,37.0
P51151,56.16380515382533,37.0
P51157,49.37077694735827,37.0
P51159,53.9116513688779,37.0
P51178,49.25362335118643,37.0
P51451,41.98170061440048,37.0
P51452,50.414046316378986,37.0
P51530,44.46153360887055,37.0
P51532,45.94156392061065,37.0
P51553,52.34859664589638,37.0
P51570,53.72353978755571,37.0
P51571,56.63110343043106,37.0
P51580,54.09661561381336,37.0
P51610,49.0343671661398,37.0
P51617,44.15128891668941,37.0
P51648,49.25319401818045,37.0
P51649,58.01160013321572,37.0
P51659,55.962907133308434,37.0
P51665,51.90459558309442,37.0
P51668,47.84059521232102,37.0
P51688,56.669216674007416,37.0
P51692,45.55861266123274,37.0
P51784,42.58053947185771,37.0
P51790,57.19718854066608,37.0
P51795,54.390761104418246,37.0
P51797,51.50894892123932,37.0
P51798,52.27949932610592,37.0
P51812,49.48133811326315,37.0
P51817,47.56275770004407,37.0
P51825,48.27721946239662,37.0
P51828,51.231183059034194,37.0
P51858,54.09160656357813,37.0
P51946,52.89999282505514,37.0
P51948,53.97138455369596,37.0
P51957,42.90958366684263,37.0
P51965,47.75671868244763,37.0
P51970,53.014042967771296,37.0
P51991,50.55150871911722,37.0
P52209,54.19348975967382,37.0
P52272,46.17170889112142,37.0
P52292,44.38387301940801,37.0
P52294,47.11802504477697,37.0
P52298,51.125112769149865,37.0
P52306,48.58511432682224,37.0
P52333,44.24942848082853,37.0
P52429,51.23615189110857,37.0
P52434,48.91782191517568,37.0
P52564,53.20069694323086,37.0
P52565,51.87912436708159,37.0
P52566,51.55359123718444,37.0
P52594,51.83507705000363,37.0
P52597,47.47937828971516,37.0
P52630,45.25050205181384,37.0
P52655,59.74053976466188,37.0
P52657,61.75540478066169,37.0
P52701,42.33143165854453,37.0
P52732,45.63607118313984,37.0
P52739,49.36649268577908,37.0
P52747,50.52747883492368,37.0
P52757,45.373395509477525,37.0
P52758,59.40035326855029,37.0
P52788,58.04143868208147,37.0
P52789,45.21561671828408,37.0
P52824,47.21668193620522,37.0
P52848,52.045440063043415,37.0
P52888,57.90212406143797,37.0
P52907,53.36422940985895,37.0
P52943,58.87081687827823,37.0
P52948,47.12273623434106,37.0
P53004,54.35868614678136,37.0
P53007,62.77747296860246,37.0
P53041,51.59434558430756,37.0
P53350,48.152813892880864,37.0
P53365,49.69139576062929,37.0
P53367,49.06452509358097,37.0
P53384,52.98712306163907,37.0
P53396,53.00657660067824,37.0
P53582,49.49977403462813,37.0
P53597,51.96784852192454,37.0
P53602,52.36226648273105,37.0
P53609,53.90270967101447,37.0
P53611,52.76046271035221,37.0
P53618,50.94097191007532,37.0
P53621,50.52213884401292,37.0
P53634,58.34143946174927,37.0
P53667,47.96882323895621,37.0
P53671,46.97495855758036,37.0
P53677,49.71471278550359,37.0
P53680,50.29661314456104,37.0
P53701,57.05871801859325,37.0
P53778,52.28146723992935,37.0
P53794,59.02741654947809,37.0
P53803,52.76170054820806,37.0
P53814,45.47124178258096,37.0
P53985,59.45335788146792,37.0
P53990,49.89034247201191,37.0
P53992,49.03488496791708,37.0
P53999,53.06248071562552,37.0
P54105,53.20750237205535,37.0
P54132,51.79919060455183,37.0
P54136,47.04223961234342,37.0
P54198,43.97778106485836,37.0
P54252,47.55078245326562,37.0
P54259,55.5827523281734,37.0
P54277,43.55831796544194,37.0
P54278,45.854942604498746,37.0
P54284,52.60376051543575,37.0
P54577,45.13367121421555,37.0
P54578,50.34436930918822,37.0
P54619,49.73382394486489,37.0
P54652,56.3742212745069,37.0
P54687,58.536901603368136,37.0
P54725,57.91838258580565,37.0
P54727,60.83592653509831,37.0
P54802,56.59679645947992,37.0
P54819,60.6716471993107,37.0
P54886,49.47250927201786,37.0
P55008,51.859696931358506,37.0
P55010,50.21713063781432,37.0
P55011,56.85013811842867,37.0
P55036,56.08549008518813,37.0
P55039,51.64393256572385,37.0
P55060,50.199046001068105,37.0
P55061,55.703039755477285,37.0
P55084,51.1390908024152,37.0
P55145,61.03516229825326,37.0
P55160,50.1227500745882,37.0
P55196,50.06001236357432,37.0
P55199,45.6127174422623,37.0
P55209,49.73985952692538,37.0
P55210,53.92098833042859,37.0
P55211,46.378230577667686,37.0
P55212,60.139891972616645,37.0
P55263,55.97725475929308,37.0
P55265,50.64997017461909,37.0
P55273,53.779402518063286,37.0
P55283,54.55441407966554,37.0
P55327,60.61326851234667,37.0
P55345,51.932040696378806,37.0
P55347,48.54313979718523,37.0
P55735,49.409794541439226,37.0
P55769,50.00651025140663,37.0
P55786,51.72064612294945,37.0
P55809,53.42077338012837,37.0
P55884,46.1965839643046,37.0
P55957,58.97818582706382,37.0
P56159,59.07547775614604,37.0
P56182,45.0368936850814,37.0
P56192,46.95751481000586,37.0
P56199,58.80543793019389,37.0
P56202,50.31807678881921,37.0
P56270,57.00294264570736,37.0
P56278,60.679782112976255,37.0
P56282,44.26637879715591,37.0
P56377,47.22086008085284,37.0
P56378,59.29626980108318,37.0
P56385,56.019721154152826,37.0
P56524,52.49612144379632,37.0
P56537,54.005026133091285,37.0
P56556,46.87910930354291,37.0
P56559,46.361620301400656,37.0
P56589,48.93571191149642,37.0
P56937,51.92006087743884,37.0
P56962,46.145986100620185,37.0
P57075,48.47111151520614,37.0
P57081,54.99072579370397,37.0
P57088,57.20334716137052,37.0
P57678,44.31229227176641,37.0
P57737,43.84568269896424,37.0
P57740,43.64936757197074,37.0
P57764,47.28794486966717,37.0
P57768,52.06063150922077,37.0
P57772,47.79170148866958,37.0
P58557,49.09333988426072,37.0
P59190,55.19127352921272,37.0
P59780,50.09102648623864,37.0
P59998,57.21495449376404,37.0
P60002,52.148196432471565,37.0
P60174,57.90693639363769,37.0
P60228,46.13529919675156,37.0
P60510,56.52316106511785,37.0
P60520,52.172952501449416,37.0
P60604,50.63132936080418,37.0
P60660,51.96227307707026,37.0
P60709,55.06864539659593,37.0
P60763,52.36544841651087,37.0
P60842,49.49564306833947,37.0
P60891,60.98555143950082,37.0
P60900,62.757061962491,37.0
P60903,50.190252786657794,37.0
P60953,52.90489469777562,37.0
P60981,53.91006919290734,37.0
P60983,58.72073635913959,37.0
P61006,54.71358344972717,37.0
P61009,52.53543326163802,37.0
P61011,47.94524712743974,37.0
P61018,59.248095019610126,37.0
P61019,61.51208101858412,37.0
P61020,57.37268497754901,37.0
P61024,49.80581286420786,37.0
P61026,54.53130606000364,37.0
P61073,59.8056010856297,37.0
P61077,49.63813950685381,37.0
P61081,50.51369527892948,37.0
P61086,54.21365881015743,37.0
P61088,52.69727317134331,37.0
P61106,58.56573699010832,37.0
P61158,56.79412248581926,37.0
P61160,55.57634662881182,37.0
P61163,52.24694054181575,37.0
P61201,54.7944417103935,37.0
P61204,60.14283912106563,37.0
P61221,60.16403113581948,37.0
P61224,59.45878675968308,37.0
P61225,60.61663608400613,37.0
P61289,60.85918344851572,37.0
P61326,49.71901344406672,37.0
P61421,51.969326280026216,37.0
P61457,58.79187269928016,37.0
P61586,53.6894055725835,37.0
P61604,62.787720257164274,37.0
P61758,58.03449145180833,37.0
P61764,47.731581909463976,37.0
P61769,57.32191424907356,37.0
P61916,61.87161472954104,37.0
P61923,51.68618714688888,37.0
P61956,50.63404915079771,37.0
P61960,55.19299226615774,37.0
P61962,51.01284164903009,37.0
P61964,52.62451955548294,37.0
P61966,47.31620220079261,37.0
P61968,54.9977231506397,37.0
P61970,62.01498137454095,37.0
P61978,49.09484577893749,37.0
P61981,57.99000998788467,37.0
P62068,51.22608301098179,37.0
P62070,57.98454420446199,37.0
P62072,63.48091508206815,37.0
P62079,58.67450267919949,37.0
P62136,53.81780526676822,37.0
P62140,53.56212137823235,37.0
P62166,52.092777764997926,37.0
P62191,54.16955458925501,37.0
P62195,56.10936024826205,37.0
P62253,53.54551315205401,37.0
P62256,52.06018366847401,37.0
P62258,57.24888734461496,37.0
P62263,50.54888317106422,37.0
P62304,58.24432895830814,37.0
P62306,58.976482249164384,37.0
P62310,62.00249523736639,37.0
P62316,59.33609552460502,37.0
P62318,61.60811064362189,37.0
P62330,53.69096489875425,37.0
P62333,57.865514972753736,37.0
P62380,49.17670072452192,37.0
P62487,62.47038919829781,37.0
P62491,60.09050556222062,37.0
P62495,51.73993574857575,37.0
P62633,55.20208526619359,37.0
P62699,50.86465392184561,37.0
P62745,52.42016792270417,37.0
P62805,47.28844253923457,37.0
P62820,57.31359876508571,37.0
P62826,57.24499579004267,37.0
P62834,62.453085017196045,37.0
P62837,54.130131234477375,37.0
P62873,55.812995846557925,37.0
P62875,47.38453645369111,37.0
P62877,54.30650151002037,37.0
P62879,55.42790026012869,37.0
P62913,44.27303652241417,37.0
P62942,54.67919987936522,37.0
P62993,52.07562595727848,37.0
P63000,54.00819537216916,37.0
P63010,51.4296158328075,37.0
P63098,50.47824228150096,37.0
P63104,56.510834844894354,37.0
P63146,51.80873917379078,37.0
P63151,54.53744803382855,37.0
P63165,47.56042610273721,37.0
P63167,50.28140427791789,37.0
P63172,52.83469951198061,37.0
P63208,59.4372415331374,37.0
P63218,58.02581877626109,37.0
P63220,60.657298612566734,37.0
P63241,48.43215641172623,37.0
P63244,49.81726913309582,37.0
P63272,49.77023336198756,37.0
P63279,51.57905824433675,37.0
P63302,51.46171725603664,37.0
P63313,59.69727716630853,37.0
P67775,55.98805483629256,37.0
P67809,51.17584832214386,37.0
P67812,52.7226127426718,37.0
P67870,52.027100564246425,37.0
P67936,60.735770568990425,37.0
P68032,54.497453461746126,37.0
P68036,55.99500113698452,37.0
P68104,53.63660020026867,37.0
P68366,54.19669344052685,37.0
P68371,57.19316028474202,37.0
P68400,51.31001864608728,37.0
P68402,51.29070884578708,37.0
P69905,61.13116074337892,37.0
P78310,62.82178785426148,37.0
P78316,44.904285934899214,37.0
P78318,49.97606043759335,37.0
P78330,57.88685598057253,37.0
P78344,44.53360009718669,37.0
P78345,53.16143734237308,37.0
P78346,58.17177796497918,37.0
P78347,43.869393180157104,37.0
P78348,53.03277211232992,37.0
P78356,51.34603980555996,37.0
P78362,52.08118469410572,37.0
P78371,56.327646965157456,37.0
P78381,57.21438763377007,37.0
P78395,42.94910052941434,37.0
P78406,46.712001491323896,37.0
P78417,56.70041963429581,37.0
P78527,52.40079898367877,37.0
P78536,52.40346117273188,37.0
P78537,54.20532817202466,37.0
P78540,59.221809872367736,37.0
P78559,52.96565874287189,37.0
P80217,56.13266263892535,37.0
P80303,63.21728707573354,37.0
P80404,58.8162312897617,37.0
P81877,55.27286317651368,37.0
P82251,54.421339649857984,37.0
P82650,50.03920925851261,37.0
P82663,50.39242229549117,37.0
P82664,48.97823925410971,37.0
P82673,51.91136752932961,37.0
P82675,52.53491287241562,37.0
P82912,52.30058324327549,37.0
P82914,52.56968569681717,37.0
P82921,49.5973158683059,37.0
P82930,52.675797627283984,37.0
P82932,50.44144387631141,37.0
P82933,51.238549502286766,37.0
P83436,44.12606956783556,37.0
P83916,54.970134841026045,37.0
P84022,48.488184524192185,37.0
P84085,56.25216638589324,37.0
P84090,59.78164469150161,37.0
P84095,52.44941154124687,37.0
P84243,47.16025231669952,37.0
P84996,54.48649286393528,37.0
P85037,48.674458904218014,37.0
P86791,49.02879134703832,37.0
P98095,54.49292913126807,37.0
P98153,53.44304405824448,37.0
P98155,57.1902789115408,37.0
P98170,46.73055846003337,37.0
P98171,45.36445788217171,37.0
P98172,55.11216759722631,37.0
P98173,51.05792017861812,37.0
P98177,48.09849774873608,37.0
P98179,54.9418088711877,37.0
P98194,54.643303315800615,37.0
P98196,56.40290407539168,37.0
P99999,62.61435359890999,37.0
Q00013,46.67113347727993,37.0
Q00059,51.97722383465728,37.0
Q00169,55.29753884415643,37.0
Q00266,57.561255403697146,37.0
Q00341,43.19978432274407,37.0
Q00403,47.67387025122055,37.0
Q00534,44.24885682436292,37.0
Q00535,48.841082959407856,37.0
Q00536,49.613120144502126,37.0
Q00537,48.43312396856863,37.0
Q00577,48.55536547415116,37.0
Q00613,45.08338748286673,37.0
Q00653,44.05342217010392,37.0
Q00688,54.16818273054464,37.0
Q00722,48.018830302653065,37.0
Q00796,59.40698705144141,37.0
Q00839,47.54638824684751,37.0
Q00973,52.11520860503472,37.0
Q00987,46.30624291908392,37.0
Q01081,45.53406437730343,37.0
Q01082,52.89722114351588,37.0
Q01085,50.70603162726338,37.0
Q01105,58.53807757216313,37.0
Q01130,54.05742642443207,37.0
Q01151,61.16733518992783,37.0
Q01167,45.56644836804736,37.0
Q01196,47.91570991518011,37.0
Q01415,55.22365960463373,37.0
Q01432,54.10612071856852,37.0
Q01433,56.38501166773396,37.0
Q01459,56.68783473309389,37.0
Q01469,55.74384131037359,37.0
Q01518,53.583563189737,37.0
Q01543,47.01767189151579,37.0
Q01581,57.66143891634699,37.0
Q01629,54.24490004842044,37.0
Q01650,55.96878142645918,37.0
Q01658,55.91897131437439,37.0
Q01664,53.20180782224242,37.0
Q01804,51.08963818314938,37.0
Q01813,60.50805737894291,37.0
Q01826,47.29201342040053,37.0
Q01844,55.20706699117258,37.0
Q01850,46.60792866692944,37.0
Q01968,49.9456379562981,37.0
Q01970,50.36308621044828,37.0
Q02040,45.3339911235913,37.0
Q02078,54.13032337441614,37.0
Q02080,56.63428293198768,37.0
Q02083,55.6579649087429,37.0
Q02086,49.729398389835104,37.0
Q02108,54.55613510052988,37.0
Q02127,58.87831819328528,37.0
Q02153,58.38787003398297,37.0
Q02156,48.69364279982687,37.0
Q02218,50.68770271050835,37.0
Q02224,42.83877402162629,37.0
Q02241,47.31888113895332,37.0
Q02252,48.4401349538138,37.0
Q02338,46.82707399111731,37.0
Q02410,51.65537468564435,37.0
Q02446,55.454030801257375,37.0
Q02447,53.13739246399641,37.0
Q02535,44.55723950031922,37.0
Q02750,53.89478408953619,37.0
Q02790,49.69604138474528,37.0
Q02809,51.04222487455293,37.0
Q02818,60.52324550167872,37.0
Q02833,43.162498063836864,37.0
Q03001,49.40964919092257,37.0
Q03013,48.08584166743828,37.0
Q03111,48.57873604599725,37.0
Q03154,57.07837989119065,37.0
Q03252,51.662441939169845,37.0
Q03393,57.91106491571357,37.0
Q03426,53.21407998915341,37.0
Q03518,48.17020668374518,37.0
Q03936,47.86065202446123,37.0
Q04206,48.70759736250823,37.0
Q04323,49.03570588950442,37.0
Q04446,48.1448766837183,37.0
Q04637,47.61723412005658,37.0
Q04656,49.7989142954489,37.0
Q04721,61.671741933995065,37.0
Q04724,49.142419699952974,37.0
Q04725,51.99084550954957,37.0
Q04726,52.60265413556834,37.0
Q04727,52.44772049319362,37.0
Q04759,49.40162135075913,37.0
Q04760,58.60558629907838,37.0
Q04771,48.24212974913767,37.0
Q04837,61.90518156897463,37.0
Q04864,47.46077085347245,37.0
Q04917,53.57817986208333,37.0
Q04941,50.42046573907795,37.0
Q05048,55.56478380820109,37.0
Q05084,50.45174803666463,37.0
Q05086,52.39470837546275,37.0
Q05193,48.76280341336621,37.0
Q05397,53.287534229621386,37.0
Q05469,49.156814994627545,37.0
Q05519,47.55663765766762,37.0
Q05639,56.39000638368845,37.0
Q05655,51.56373178437518,37.0
Q05823,43.00131122404443,37.0
Q05932,43.62321527904981,37.0
Q05BQ5,45.36871526691742,37.0
Q06033,56.14630458725156,37.0
Q06124,51.465206407854126,37.0
Q06136,60.35755795436353,37.0
Q06203,59.97868057926733,37.0
Q06210,56.9497005977056,37.0
Q06323,54.758788189904536,37.0
Q06330,55.958995531986766,37.0
Q06418,51.997703074641365,37.0
Q06481,56.21031524237178,37.0
Q06546,47.55206524813848,37.0
Q06547,47.15782837964328,37.0
Q06587,46.19241089676036,37.0
Q06609,53.06236114391,37.0
Q06830,53.51910113411476,37.0
Q06945,44.568615785497904,37.0
Q07002,47.90809127875317,37.0
Q07021,50.86044532161848,37.0
Q07352,43.49947673323308,37.0
Q07617,44.7990873519092,37.0
Q07666,51.53057845290826,37.0
Q07817,57.26901653964756,37.0
Q07820,54.36149526890843,37.0
Q07864,44.75531480566996,37.0
Q07866,51.79960755810362,37.0
Q07889,47.1291446216735,37.0
Q07954,57.0767138589976,37.0
Q07960,50.93107798671315,37.0
Q08117,47.7353460040385,37.0
Q08209,53.73956721600721,37.0
Q08211,50.69398583807185,37.0
Q08257,56.04345730779426,37.0
Q08357,59.75558132196409,37.0
Q08378,51.27665827734696,37.0
Q08379,47.40765477571056,37.0
Q08380,61.22204815984788,37.0
Q08431,56.719618838030414,37.0
Q08623,56.83440875487931,37.0
Q08752,46.17439613442148,37.0
Q08881,43.22473832076083,37.0
Q08945,49.71601261123392,37.0
Q08999,49.12946007864833,37.0
Q08AE8,47.96420158684664,37.0
Q08AF3,49.281184148989,37.0
Q08AG7,52.51320196819897,37.0
Q08AM6,54.2796170522866,37.0
Q08J23,48.36017563813514,37.0
Q09028,54.383652542551765,37.0
Q09161,52.231679399842655,37.0
Q09328,55.2225907532437,37.0
Q09472,50.16608086800201,37.0
Q09666,52.950661924038826,37.0
Q09MP3,54.93960937586188,37.0
Q0GE19,55.28148788872955,37.0
Q0PNE2,57.520066430722046,37.0
Q0VD83,61.13553592503703,37.0
Q0VDD7,54.033604445089615,37.0
Q0VDF9,45.13822070920533,37.0
Q0VDG4,51.623862722323565,37.0
Q0VG06,51.58269020356961,37.0
Q0VGL1,54.11476470791692,37.0
Q10469,53.00751547638467,37.0
Q10471,50.6467458424149,37.0
Q10472,51.7312794723619,37.0
Q10567,49.11877223639692,37.0
Q10570,48.803878403766426,37.0
Q10589,62.51599184641213,37.0
Q10713,52.93053994799289,37.0
Q11206,50.41608862868937,37.0
Q12765,51.20414058291296,37.0
Q12768,48.986532225843305,37.0
Q12769,47.39692172246838,37.0
Q12770,53.32831589179825,37.0
Q12788,46.87628182271517,37.0
Q12789,43.37348139556282,37.0
Q12792,54.58402492653292,37.0
Q12797,53.78788140453015,37.0
Q12800,45.44946299388038,37.0
Q12802,46.40745903110687,37.0
Q12805,53.75342847173694,37.0
Q12824,45.98605876015253,37.0
Q12830,45.37531354994413,37.0
Q12834,48.713324066528585,37.0
Q12846,51.89594563858548,37.0
Q12849,46.61155154456745,37.0
Q12851,48.085248478293096,37.0
Q12872,47.975283712982176,37.0
Q12874,46.62644581159042,37.0
Q12882,52.65224357312945,37.0
Q12888,47.97717128302647,37.0
Q12891,56.49643683894948,37.0
Q12893,56.42115426382301,37.0
Q12899,46.30910738721172,37.0
Q12904,46.81731933012188,37.0
Q12905,57.93024036814129,37.0
Q12906,58.180678883055165,37.0
Q12907,52.88802777164764,37.0
Q12912,51.57766378780246,37.0
Q12959,48.077644984845016,37.0
Q12962,54.566427202332505,37.0
Q12965,46.54675391917889,37.0
Q12968,45.82096807751682,37.0
Q12972,51.39051398761112,37.0
Q12974,54.66473479826709,37.0
Q12979,44.20854184936358,37.0
Q12981,51.523936919761496,37.0
Q12982,52.46687508295384,37.0
Q12986,49.91329779660784,37.0
Q13009,48.0746089632656,37.0
Q13011,54.65561274754328,37.0
Q13015,48.77608715077668,37.0
Q13017,46.88987602704716,37.0
Q13023,51.825935173359305,37.0
Q13033,54.88533347560028,37.0
Q13042,52.71487363075257,37.0
Q13043,51.33013770527771,37.0
Q13045,48.17731086706332,37.0
Q13049,49.69011257360658,37.0
Q13057,48.19067917026574,37.0
Q13085,46.7819515845432,37.0
Q13094,45.6206461288868,37.0
Q13098,54.52059401955361,37.0
Q13107,42.89520169137349,37.0
Q13111,46.87794525213602,37.0
Q13114,46.56764726470125,37.0
Q13123,47.51283805775884,37.0
Q13131,50.7307570900155,37.0
Q13136,47.07519126794447,37.0
Q13137,50.6989303415239,37.0
Q13144,51.38263883986008,37.0
Q13148,44.440255111382086,37.0
Q13151,46.27549102427368,37.0
Q13155,46.10247704956963,37.0
Q13158,49.098636577474856,37.0
Q13162,62.60715891308888,37.0
Q13163,48.198399920795495,37.0
Q13164,47.6306801733814,37.0
Q13177,54.69220308067242,37.0
Q13185,49.92454809565451,37.0
Q13190,46.125148705718,37.0
Q13191,49.6388362212712,37.0
Q13200,54.163978403237415,37.0
Q13216,56.82080934569369,37.0
Q13217,47.95017949845108,37.0
Q13227,46.65168081417245,37.0
Q13233,52.722782393810334,37.0
Q13247,50.01948511508329,37.0
Q13257,48.84204576329855,37.0
Q13263,47.14206960866773,37.0
Q13277,56.87657267189261,37.0
Q13283,51.29385223480927,37.0
Q13285,56.75831788460229,37.0
Q13286,60.09479158085514,37.0
Q13287,55.41173517896687,37.0
Q13303,58.956689937968434,37.0
Q13308,54.8227965831418,37.0
Q13309,43.3628400191434,37.0
Q13310,48.54396597282834,37.0
Q13315,51.25561886865564,37.0
Q13325,45.35091381637646,37.0
Q13330,47.32117832073746,37.0
Q13332,50.40266308767465,37.0
Q13347,45.94093881750467,37.0
Q13356,44.851679771131614,37.0
Q13362,47.85795042133575,37.0
Q13363,59.61076746881986,37.0
Q13367,48.14095318917165,37.0
Q13368,52.90972255346787,37.0
Q13370,45.19480666089056,37.0
Q13371,52.23213663288252,37.0
Q13395,51.741341262594034,37.0
Q13405,52.41549021982511,37.0
Q13409,55.48246956917852,37.0
Q13416,46.68988497093724,37.0
Q13418,48.13181954384694,37.0
Q13422,58.175210037781554,37.0
Q13423,47.55013342839211,37.0
Q13425,46.57318193000065,37.0
Q13428,52.81533441462102,37.0
Q13432,47.54526071480317,37.0
Q13433,59.54957534355607,37.0
Q13434,46.08509850239281,37.0
Q13435,49.63543877176421,37.0
Q13438,52.09745380492984,37.0
Q13439,44.09561579102419,37.0
Q13443,58.487115778652345,37.0
Q13444,55.15268889855727,37.0
Q13445,57.06860016890195,37.0
Q13451,45.31384715983394,37.0
Q13454,53.75874531615561,37.0
Q13459,47.55604058594185,37.0
Q13464,49.07105554438326,37.0
Q13469,46.692241991234695,37.0
Q13472,43.74823213019568,37.0
Q13485,51.57930474111182,37.0
Q13490,48.31045670049363,37.0
Q13492,54.44422895199954,37.0
Q13496,53.467062757968186,37.0
Q13501,49.95403125039567,37.0
Q13503,54.36890222161022,37.0
Q13505,54.026350330307885,37.0
Q13509,57.871511503404726,37.0
Q13510,61.68414808297935,37.0
Q13526,49.22833345561964,37.0
Q13530,60.0265597106803,37.0
Q13535,49.340936342782406,37.0
Q13541,58.87592383395511,37.0
Q13542,58.75059012958429,37.0
Q13546,45.3279759081646,37.0
Q13547,47.69071169061026,37.0
Q13555,46.32069622740683,37.0
Q13557,46.93750531165947,37.0
Q13561,49.58427531998467,37.0
Q13564,48.70901770199529,37.0
Q13569,42.45087418570406,37.0
Q13571,56.32835610009622,37.0
Q13572,53.29682772309823,37.0
Q13573,52.10471229542901,37.0
Q13574,49.01919841215032,37.0
Q13576,45.06181060022005,37.0
Q13586,50.61416726441598,37.0
Q13588,44.12874064506016,37.0
Q13596,49.88391019626064,37.0
Q13608,56.34280334078028,37.0
Q13610,54.06201262284711,37.0
Q13613,48.10624800726329,37.0
Q13614,51.22952943305166,37.0
Q13615,51.782275777183926,37.0
Q13616,57.74159682879152,37.0
